,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.024815995,0.16984925,0.74145633,0.005026467,0.04826527,0.0068885987,0.0036980938,image_analysis/fear/2021_12_23_15_50_03_fear_712.png
