,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.06235181,0.24226098,0.6192783,0.022053186,0.030303074,0.017900325,0.0058523268,image_analysis/fear/2021_12_23_15_51_09_fear_842.png
