,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.024049608,0.12413866,0.78665316,0.0025777204,0.052568708,0.0060402392,0.0039718756,image_analysis/fear/2021_12_23_15_46_42_fear_322.png
