,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0013033655,0.005041869,0.0012051574,0.8372618,0.0033094469,0.01634627,0.13553207,image_analysis/happiness/2021_12_23_16_01_09_happiness_792.png
