,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0031511548,0.017623162,0.009694228,0.8221024,0.008454234,0.08352382,0.055451047,image_analysis/happiness/2021_12_23_16_01_03_happiness_782.png
