,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0016199698,0.012183481,0.0012996616,0.85612917,0.0024575586,0.011180989,0.11512913,image_analysis/happiness/2021_12_23_15_56_09_happiness_242.png
