,AngerPrototype1,AngerPrototype2,AngerPrototype3,AngerPrototype4,AngerBO1,AngerBO2,AngerBO3,AngerBO4,DisgustPrototype1,DisgustPrototype2,DisgustPrototype3,DisgustPrototype4,DisgustBO1,DisgustBO2,DisgustBO3,DisgustBO4,FearPrototype1,FearPrototype2,FearPrototype3,FearPrototype4,FearBO1,FearBO2,FearBO3,FearBO4,HappinessPrototype1,HappinessPrototype2,HappinessPrototype3,HappinessPrototype4,HappinessBO1,HappinessBO2,HappinessBO3,HappinessBO4,SadnessPrototype1,SadnessPrototype2,SadnessPrototype3,SadnessPrototype4,SadnessBO1,SadnessBO2,SadnessBO3,SadnessBO4,SurprisePrototype1,SurprisePrototype2,SurprisePrototype3,SurprisePrototype4,SurpriseBO1,SurpriseBO2,SurpriseBO3,SurpriseBO4
0,0.375,0.4375,0.28,0.25,0.35,0.2916666666666667,0.5,0.2,0.4,0.3,0.17391304347826086,0.5384615384615384,0.08333333333333333,0.08333333333333333,0.17647058823529413,0.4375,0.1875,0.2222222222222222,0.21739130434782608,0.20689655172413793,0.1875,0.25,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.5454545454545454,0.5,0.5833333333333334,0.45454545454545453,0.42857142857142855,0.5454545454545454,0.5833333333333334,0.3333333333333333,0.23076923076923078,0.2727272727272727,0.5,0.35294117647058826,0.5833333333333334,0.2631578947368421,0.08333333333333333,0.0625,0.45454545454545453,0.15789473684210525,0.5833333333333334,0.5833333333333334,0.07692307692307693,0.5833333333333334
1,0.2,0.14285714285714285,0.17857142857142858,0.18518518518518517,0.17391304347826086,0.16666666666666666,0.12,0.18181818181818182,0.29411764705882354,0.2631578947368421,0.14285714285714285,0.15,0.17647058823529413,0.2,0.15789473684210525,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.23076923076923078,0.2916666666666667,0.125,0.15789473684210525,0.17391304347826086,0.14285714285714285,0.23076923076923078,0.25,0.3,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4,0.4444444444444444,0.15384615384615385,0.21052631578947367,0.2,0.23809523809523808,0.35294117647058826,0.2727272727272727,0.3157894736842105,0.3076923076923077,0.17647058823529413,0.2,0.3157894736842105,0.30434782608695654,0.25,0.2857142857142857,0.29411764705882354,0.3157894736842105
2,0.23809523809523808,0.2777777777777778,0.3,0.3,0.2608695652173913,0.3181818181818182,0.2857142857142857,0.2777777777777778,0.2631578947368421,0.29411764705882354,0.15789473684210525,0.29411764705882354,0.125,0.058823529411764705,0.15,0.18181818181818182,0.21052631578947367,0.21052631578947367,0.1111111111111111,0.10526315789473684,0.21739130434782608,0.09090909090909091,0.19047619047619047,0.16666666666666666,0.5,0.45454545454545453,0.35714285714285715,0.4166666666666667,0.46153846153846156,0.5,0.4166666666666667,0.45454545454545453,0.13333333333333333,0.15789473684210525,0.2,0.21739130434782608,0.2222222222222222,0.19047619047619047,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.2222222222222222,0.5,0.4666666666666667,0.42857142857142855,0.46153846153846156,0.38461538461538464,0.5
3,0.13636363636363635,0.19230769230769232,0.20833333333333334,0.11538461538461539,0.2,0.19230769230769232,0.2222222222222222,0.13043478260869565,0.15,0.17391304347826086,0.16666666666666666,0.15,0.2222222222222222,0.14285714285714285,0.13043478260869565,0.18518518518518517,0.16,0.13636363636363635,0.16666666666666666,0.14285714285714285,0.125,0.14285714285714285,0.19230769230769232,0.16666666666666666,0.2777777777777778,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.16666666666666666,0.13636363636363635,0.22727272727272727,0.13636363636363635,0.21739130434782608,0.20833333333333334,0.21052631578947367,0.19047619047619047,0.24,0.18518518518518517,0.24,0.23076923076923078,0.23809523809523808,0.21052631578947367,0.25,0.25,0.24,0.24,0.13636363636363635,0.2
4,0.2777777777777778,0.3333333333333333,0.35294117647058826,0.25,0.23809523809523808,0.3,0.3157894736842105,0.3157894736842105,0.35714285714285715,0.2631578947368421,0.1875,0.3333333333333333,0.3888888888888889,0.1875,0.35714285714285715,0.2777777777777778,0.1875,0.0625,0.14285714285714285,0.05555555555555555,0.17647058823529413,0.15789473684210525,0.11764705882352941,0.15789473684210525,0.38461538461538464,0.35714285714285715,0.4,0.375,0.42857142857142855,0.07142857142857142,0.13333333333333333,0.38461538461538464,0.4,0.375,0.35294117647058826,0.23809523809523808,0.4375,0.375,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.15384615384615385,0.375,0.375,0.38461538461538464,0.42857142857142855,0.38461538461538464,0.42857142857142855
5,0.2631578947368421,0.29411764705882354,0.2,0.2,0.16666666666666666,0.22727272727272727,0.3,0.16,0.17391304347826086,0.15789473684210525,0.19047619047619047,0.1875,0.15,0.15,0.16666666666666666,0.2,0.18181818181818182,0.14285714285714285,0.09523809523809523,0.17391304347826086,0.21739130434782608,0.20833333333333334,0.2,0.2,0.09090909090909091,0.17647058823529413,0.09523809523809523,0.08,0.1111111111111111,0.10526315789473684,0.125,0.2777777777777778,0.18181818181818182,0.3157894736842105,0.2608695652173913,0.2608695652173913,0.3684210526315789,0.28,0.2857142857142857,0.3333333333333333,0.09523809523809523,0.1,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.29411764705882354,0.2631578947368421,0.29411764705882354
6,0.2222222222222222,0.15789473684210525,0.19047619047619047,0.19047619047619047,0.2,0.2,0.2,0.17391304347826086,0.2,0.19047619047619047,0.13636363636363635,0.16666666666666666,0.18181818181818182,0.21739130434782608,0.21052631578947367,0.20833333333333334,0.17647058823529413,0.21052631578947367,0.14285714285714285,0.17391304347826086,0.16666666666666666,0.13636363636363635,0.19047619047619047,0.19047619047619047,0.15,0.17391304347826086,0.18181818181818182,0.22727272727272727,0.25,0.10526315789473684,0.17391304347826086,0.2,0.2,0.2,0.13636363636363635,0.16,0.25,0.23809523809523808,0.23809523809523808,0.21739130434782608,0.10526315789473684,0.16666666666666666,0.22727272727272727,0.20833333333333334,0.20833333333333334,0.2,0.19047619047619047,0.21739130434782608
7,0.3684210526315789,0.3157894736842105,0.2857142857142857,0.3,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.4375,0.4117647058823529,0.4666666666666667,0.375,0.375,0.125,0.23809523809523808,0.42857142857142855,0.13333333333333333,0.20833333333333334,0.21052631578947367,0.11764705882352941,0.2,0.0625,0.23529411764705882,0.07692307692307693,0.07142857142857142,0.16666666666666666,0.125,0.1875,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5,0.38461538461538464,0.07142857142857142,0.09523809523809523,0.2,0.3684210526315789,0.5454545454545454,0.42857142857142855,0.42857142857142855,0.5,0.3157894736842105,0.15,0.3333333333333333,0.5454545454545454,0.4166666666666667,0.5,0.5,0.5833333333333334
8,0.2631578947368421,0.2631578947368421,0.35,0.22727272727272727,0.3333333333333333,0.2916666666666667,0.25,0.2916666666666667,0.15,0.3,0.3,0.2631578947368421,0.25,0.13636363636363635,0.11764705882352941,0.2608695652173913,0.1,0.1111111111111111,0.21052631578947367,0.15,0.18181818181818182,0.16,0.19047619047619047,0.16666666666666666,0.3333333333333333,0.3684210526315789,0.25,0.29411764705882354,0.4117647058823529,0.26666666666666666,0.29411764705882354,0.375,0.3333333333333333,0.3181818181818182,0.25,0.2,0.3333333333333333,0.2857142857142857,0.3684210526315789,0.30434782608695654,0.2,0.11764705882352941,0.25,0.11764705882352941,0.21052631578947367,0.2,0.2222222222222222,0.2222222222222222
9,0.3333333333333333,0.3,0.5,0.5454545454545454,0.5,0.5,0.5,0.4444444444444444,0.3,0.2222222222222222,0.2,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.35714285714285715,0.1,0.1,0.1,0.1,0.08333333333333333,0.23076923076923078,0.25,0.2,0.5,0.5,0.4444444444444444,0.4,0.5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.14285714285714285,0.125,0.3,0.4,0.5,0.45454545454545453,0.46153846153846156,0.45454545454545453,0.1111111111111111,0.1,0.1,0.09090909090909091,0.3333333333333333,0.45454545454545453,0.14285714285714285,0.3333333333333333
