,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.021485802,0.7678493,0.03346858,0.0075807427,0.14366035,0.001481457,0.024473727,image_analysis/disgust/2021_12_23_15_42_43_disgust_862.png
