,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.016056426,0.7566441,0.04953914,0.12644412,0.0149065005,0.007748024,0.028661696,image_analysis/disgust/2021_12_23_15_36_16_disgust_142.png
