,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.027786264,0.82706636,0.039032746,0.034348365,0.012822405,0.0061640823,0.05277975,image_analysis/disgust/2021_12_23_15_42_21_disgust_822.png
