,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.025035957,0.7677202,0.12031075,0.026962873,0.009658652,0.029467743,0.020843752,image_analysis/disgust/2021_12_23_15_36_58_disgust_222.png
