2024-03-22 12:59:59,099 | INFO | Opened serial port /dev/ttyUSB1
2024-03-22 13:00:44,716 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (40, 2, 8), (41, 2, 13), (40, 3, 9), (41, 0, 11), (39, 3, 4), (41, 1, 12), (41, 3, 14), (39, 0, 1), (39, 2, 3), (39, 4, 5), (40, 4, 10), (41, 4, 15), (40, 0, 6), (40, 1, 7), (39, 1, 2)]
2024-03-22 13:00:44,716 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-22 13:00:47,739 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:00:55,231 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (41, 2, 13), (41, 0, 11), (41, 4, 15), (39, 0, 1), (39, 3, 4), (40, 2, 8), (40, 1, 7), (41, 3, 14), (39, 2, 3), (40, 3, 9), (39, 1, 2), (41, 1, 12), (40, 0, 6), (40, 4, 10), (39, 4, 5)]
2024-03-22 13:00:55,231 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-22 13:00:58,255 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:01:06,010 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (39, 4, 5), (40, 0, 6), (40, 2, 8), (40, 3, 9), (40, 1, 7), (41, 1, 12), (39, 3, 4), (41, 3, 14), (41, 0, 11), (39, 0, 1), (39, 1, 2), (41, 2, 13), (41, 4, 15), (40, 4, 10), (39, 2, 3)]
2024-03-22 13:01:06,010 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-22 13:01:09,081 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:01:16,788 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (39, 4, 5), (39, 0, 1), (40, 0, 6), (39, 3, 4), (39, 2, 3), (40, 4, 10), (40, 1, 7), (41, 2, 13), (41, 0, 11), (40, 2, 8), (41, 1, 12), (40, 3, 9), (39, 1, 2), (41, 3, 14), (41, 4, 15)]
2024-03-22 13:01:16,788 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-22 13:01:19,810 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:02:20,775 | INFO | Received the serial number 3, index 5, trial number 2, prototype happiness, duration 975ms, duration type 39, exp type 4
2024-03-22 13:02:23,799 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:02:31,290 | INFO | Received the serial number 2, index 8, trial number 2, BO anger, duration 1000ms, duration type 40, exp type 2
2024-03-22 13:02:34,338 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:02:42,069 | INFO | Received the serial number 4, index 13, trial number 2, BO happiness, duration 1025ms, duration type 41, exp type 2
2024-03-22 13:02:45,143 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:02:52,848 | INFO | Received the serial number 4, index 11, trial number 3, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-22 13:02:55,921 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:03:04,626 | INFO | Received the serial number 1, index 5, trial number 2, prototype anger, duration 975ms, duration type 39, exp type 4
2024-03-22 13:03:07,648 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:03:15,904 | INFO | Received the serial number 1, index 6, trial number 3, prototype anger, duration 1000ms, duration type 40, exp type 0
2024-03-22 13:03:18,946 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:03:26,682 | INFO | Received the serial number 4, index 15, trial number 4, BO happiness, duration 1025ms, duration type 41, exp type 4
2024-03-22 13:03:29,759 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:03:37,711 | INFO | Received the serial number 2, index 13, trial number 3, BO anger, duration 1025ms, duration type 41, exp type 2
2024-03-22 13:03:40,785 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:03:49,239 | INFO | Received the serial number 3, index 1, trial number 3, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-22 13:03:52,262 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:04:00,517 | INFO | Received the serial number 2, index 9, trial number 4, BO anger, duration 1000ms, duration type 40, exp type 3
2024-03-22 13:04:03,564 | INFO | Received the serial number 0, neutral state.
2024-03-22 13:04:11,295 | INFO | Received the serial number 4, index 1, trial number 5, BO happiness, duration 975ms, duration type 39, exp type 0
