,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,Pitch,Roll,Yaw,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0,191.79244995117188,95.39946746826172,251.87429809570312,357.162841796875,0.9995342493057251,188.02092146128416,188.53432123363018,193.04139949381351,201.93500413000584,217.04564552009106,237.1186675131321,260.2657309472561,284.9159725308418,314.4601058959961,344.18968147039413,370.2030984759331,394.9279738664627,416.52509224414825,432.67602866888046,442.8212959766388,448.6819055080414,450.6790393590927,214.54560261964798,230.96184800565243,251.3478443622589,271.8127141594887,290.47803780436516,347.2999200820923,366.8270316720009,387.24541449546814,407.2503630518913,423.6112313270569,318.2654277086258,317.06131756305695,316.13334798812866,315.0350796878338,288.4672594666481,301.012619972229,315.324810564518,330.12778729200363,343.71513146162033,233.82752883434296,250.8060381412506,266.9372708797455,281.01448011398315,265.90256547927856,250.17143857479095,356.2600043416023,371.18783128261566,387.55836176872253,403.7548821568489,388.3215500116348,372.1413921713829,263.7454362511635,280.9568048417568,301.029623657465,313.22675627470016,326.3111597895622,348.0257417559624,367.1595923304558,351.6475176811218,330.60916405916214,313.48474633693695,297.1774717271328,277.43491992354393,268.0626746416092,300.0207985341549,313.15973484516144,327.1138998866081,362.3122146129608,329.70562994480133,313.9634321331978,299.0699015259743,228.19969654083252,263.87155893445015,300.19702023267746,335.3559637069702,368.027384519577,397.21193915605545,423.230701982975,445.3523790836334,453.4084596633911,446.80044651031494,426.8041126728058,401.9021027684212,374.0646409392357,342.092366874218,306.40395230054855,270.2265305221081,234.82615819573402,217.39161059260368,208.5828347504139,207.27343359589577,210.72752049565315,217.19730082154274,214.99968060851097,208.9411763548851,205.29305961728096,206.6886169910431,216.09512248635292,244.1745640039444,263.88877934217453,282.5557554960251,301.4974635243416,321.4706080555916,325.8070625066757,328.65382075309753,327.19928777217865,324.51561319828033,246.108441978693,240.76016440987587,241.49249678850174,250.46152085065842,252.20158571004868,251.33614057302475,251.03586253523827,241.52439111471176,240.8635229766369,247.1440955400467,252.13653284311295,253.07013720273972,360.2580458521843,355.1921938061714,352.58973598480225,356.1970456838608,354.02241611480713,358.76807874441147,365.4750979542732,394.55869603157043,410.31396943330765,412.2767888903618,408.66669791936874,390.4214817881584,361.9767093658447,360.4487255215645,363.24793124198914,361.91255950927734,367.2111173272133,393.788265645504,395.5690743327141,392.2952102422714,0.2796366818946815,0.18980089444791146,0.38035512767366175,0.09374131202446377,0.5483880073502458,0.68694134505195,0.41083575493173335,0.867859131752858,0.38702755610544065,0.644530600055872,0.7025620904058723,0.3190347871472902,0.29674965346857557,0.36253750367881055,0.3889964652322543,0.0879526607351447,0.9456335016348425,0.5594846176140679,0.10565180129492223,0.0577815077970655,-3.919142136845577,1.375175892884607,1.495576580938512,0.060522795,0.00010496697,0.003155038,0.14824438,0.002716935,0.75877637,0.026479539,image_analysis/hotFacialExpressions/2022_01_07_16_54_26_Happiness2.png
