,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.006938386,0.015732894,0.02521606,0.013724701,0.9099768,0.0010105569,0.0274007,image_analysis/sadness/2021_12_23_16_10_19_sadness_822.png
