,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0048392825,0.029601892,0.043869767,0.00578232,0.90378755,0.0010778083,0.011041494,image_analysis/sadness/2021_12_23_16_09_41_sadness_752.png
