,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.006755373,0.044802614,0.06560564,0.005674098,0.866104,0.001431619,0.009626608,image_analysis/sadness/2021_12_23_16_10_03_sadness_792.png
