,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.005500632,0.010949035,0.06389248,0.0029533964,0.9125924,0.0013891823,0.002722769,image_analysis/sadness/2021_12_23_16_08_31_sadness_622.png
