,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.00023738286,0.00013622771,0.0008289878,0.043783568,0.0015578188,0.6677811,0.28567493,image_analysis/prototypeFacialExpressions/2022_01_07_16_09_08_surprise2.png
