,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,Pitch,Roll,Yaw,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0,193.15321350097656,92.28353881835938,250.87098693847656,345.067138671875,0.9997245669364929,186.97953948378563,189.0641780346632,193.86894391477108,201.25878535211086,213.8343641757965,234.14368370175362,259.84175366163254,288.13592004776,318.8374240398407,349.26485085487366,376.75882744789124,403.058914065361,423.82291531562805,436.6078073978424,443.8530319929123,448.6838537454605,451.11879527568817,212.2949526309967,227.71099731326103,248.3860620856285,270.4449546933174,291.7743188738823,341.48238027095795,363.0422601699829,384.8271656036377,405.9455807209015,422.5458265542984,317.0555443763733,316.8077570796013,316.71724104881287,316.5522835254669,289.4970626235008,302.255628824234,316.62640100717545,331.0615613460541,344.06033658981323,230.8188553750515,247.88895744085312,266.05250161886215,281.2939809560776,265.32231616973877,246.9841211438179,354.6490651369095,370.54257130622864,388.95304775238037,404.76855731010437,389.60207748413086,371.5982346534729,269.8664963245392,288.9958718419075,305.976749420166,316.77506798505783,327.9926565885544,344.9319077730179,363.4414955377579,346.8942074775696,330.6104482412338,317.2929903268814,304.28912991285324,287.4681606888771,275.1530663371086,305.234458565712,316.9292161464691,329.05984032154083,357.75958728790283,329.77491426467896,317.1776964664459,305.00739896297455,234.08034670352936,267.37865364551544,300.98702096939087,333.9962202310562,363.81753075122833,388.81673181056976,408.0976994037628,422.2119719982147,426.07446932792664,420.3440854549408,405.99900913238525,386.9000816345215,363.17516124248505,334.03205943107605,301.4030508995056,268.8797959089279,236.51975238323212,216.575732588768,204.74821156263351,199.51775842905045,199.80027788877487,204.10393399000168,204.25081890821457,199.62768810987473,198.29254740476608,202.22064793109894,213.90736824274063,238.51819729804993,258.724809885025,277.8420799970627,297.25751209259033,321.53888511657715,324.659739613533,326.4900588989258,324.49323403835297,321.4012885093689,245.91952311992645,238.52156341075897,238.69617825746536,249.9067376255989,255.51407837867737,255.1409528851509,249.50997734069824,237.83342736959457,237.52347499132156,245.84653067588806,254.13053405284882,254.93114686012268,360.56681990623474,357.64236998558044,354.7325185537338,357.61956322193146,354.5034428834915,357.58593809604645,359.3008555173874,370.1082373857498,376.5975626707077,378.2458778619766,377.09292125701904,371.137925863266,361.04916405677795,363.4229575395584,365.0869152545929,363.23150312900543,360.3228577375412,364.48916923999786,366.1439286470413,364.8201823234558,0.34201953970699334,0.24656213215721412,0.38133161823777423,0.194077261199732,0.15720892957527408,0.2950006376495488,0.15067057379498724,0.15789458164674047,0.37699127003929,0.17440474067222075,0.6778373195219888,0.38839862321789526,0.5261725433061818,0.11788097972499464,0.4844667479368668,0.7651419984952266,0.14409959737049519,0.05748491342205048,0.37699734620525,0.12345200262799987,1.5081938026487869,0.06866227651827356,1.97533466131102,0.008196185,0.02816727,0.018579556,0.018834503,0.25195515,0.054593585,0.6196738,image_analysis/prototypeFacialExpressions/2022_01_07_16_09_01_sadness2.png
