2024-03-12 17:42:03,547 | INFO | Opened serial port /dev/ttyUSB1
2024-03-12 17:42:41,435 | INFO | Shuffle the conditionsProAnger: [(41, 3), (40, 1), (41, 4), (39, 1), (41, 2), (40, 4), (41, 1), (40, 2), (39, 2), (39, 4), (39, 0), (40, 0), (41, 0), (40, 3), (39, 3)]
2024-03-12 17:42:41,435 | INFO | Received the serial number 1, prototype anger, trial number 1, duration: 1025.0000000000002ms, type: 3
2024-03-12 17:42:45,130 | INFO | Received the serial number 0, neutral state.
2024-03-12 17:42:50,762 | INFO | Shuffle the conditionsBOAnger: [(41, 1), (39, 1), (39, 2), (39, 0), (40, 3), (41, 2), (41, 0), (40, 4), (39, 4), (40, 2), (39, 3), (40, 0), (41, 3), (41, 4), (40, 1)]
2024-03-12 17:42:50,763 | INFO | Received the serial number 2, BO anger, trial number 1, duration: 1025.0000000000002ms, type: 1
2024-03-12 17:42:53,839 | INFO | Shuffle the conditionBOHappy: [(40, 1), (39, 3), (41, 4), (40, 0), (40, 3), (40, 4), (41, 0), (40, 2), (41, 1), (39, 1), (39, 0), (41, 3), (39, 4), (39, 2), (41, 2)]
2024-03-12 17:42:53,840 | INFO | Received the serial number 4, BO happiness, trial number 1, duration: 1000.0ms, type: 1
2024-03-12 17:42:56,896 | INFO | Shuffle the conditionsProHappy: [(40, 3), (41, 2), (41, 4), (41, 1), (39, 2), (40, 0), (41, 3), (39, 4), (41, 0), (39, 3), (39, 0), (40, 1), (40, 2), (40, 4), (39, 1)]
2024-03-12 17:42:56,896 | INFO | Received the serial number 3, prototype happiness, trial number 1, duration: 1000.0ms, type: 3
2024-03-12 17:43:03,962 | INFO | Received the serial number 4, BO happiness, trial number 2, duration: 975.0000000000001ms, type: 3
2024-03-12 17:43:07,226 | INFO | Received the serial number 1, prototype anger, trial number 2, duration: 1000.0ms, type: 1
2024-03-12 17:43:11,002 | INFO | Received the serial number 2, BO anger, trial number 2, duration: 975.0000000000001ms, type: 1
2024-03-12 17:43:19,434 | INFO | Received the serial number 2, BO anger, trial number 3, duration: 975.0000000000001ms, type: 2
2024-03-12 17:43:22,458 | INFO | Received the serial number 2, BO anger, trial number 4, duration: 975.0000000000001ms, type: 0
2024-03-12 17:43:25,481 | INFO | Received the serial number 2, BO anger, trial number 5, duration: 1000.0ms, type: 3
2024-03-12 17:43:28,762 | INFO | Received the serial number 4, BO happiness, trial number 3, duration: 1025.0000000000002ms, type: 4
2024-03-12 17:43:31,842 | INFO | Received the serial number 4, BO happiness, trial number 4, duration: 1000.0ms, type: 0
2024-03-12 17:43:34,894 | INFO | Received the serial number 4, BO happiness, trial number 5, duration: 1000.0ms, type: 3
2024-03-12 17:43:37,999 | INFO | Received the serial number 4, BO happiness, trial number 6, duration: 1000.0ms, type: 4
2024-03-12 17:43:41,049 | INFO | Received the serial number 4, BO happiness, trial number 7, duration: 1025.0000000000002ms, type: 0
2024-03-12 17:43:44,130 | INFO | Received the serial number 1, prototype anger, trial number 3, duration: 1025.0000000000002ms, type: 4
2024-03-12 17:43:47,207 | INFO | Received the serial number 1, prototype anger, trial number 4, duration: 975.0000000000001ms, type: 1
2024-03-12 17:43:50,234 | INFO | Received the serial number 1, prototype anger, trial number 5, duration: 1025.0000000000002ms, type: 2
2024-03-12 17:44:04,762 | INFO | Received the serial number 0, neutral state.
2024-03-12 17:44:07,658 | INFO | Received the serial number 1, prototype anger, trial number 6, duration: 1000.0ms, type: 4
2024-03-12 17:44:13,354 | INFO | Received the serial number 1, prototype anger, trial number 7, duration: 1025.0000000000002ms, type: 1
2024-03-12 17:44:16,438 | INFO | Received the serial number 1, prototype anger, trial number 8, duration: 1000.0ms, type: 2
2024-03-12 17:44:19,486 | INFO | Received the serial number 1, prototype anger, trial number 9, duration: 975.0000000000001ms, type: 2
2024-03-12 17:44:22,515 | INFO | Received the serial number 1, prototype anger, trial number 10, duration: 975.0000000000001ms, type: 4
2024-03-12 17:44:25,537 | INFO | Received the serial number 1, prototype anger, trial number 11, duration: 975.0000000000001ms, type: 0
2024-03-12 17:44:28,562 | INFO | Received the serial number 2, BO anger, trial number 6, duration: 1025.0000000000002ms, type: 2
2024-03-12 17:44:31,641 | INFO | Received the serial number 2, BO anger, trial number 7, duration: 1025.0000000000002ms, type: 0
2024-03-12 17:44:34,810 | INFO | Received the serial number 2, BO anger, trial number 8, duration: 1000.0ms, type: 4
2024-03-12 17:44:37,862 | INFO | Received the serial number 3, prototype happiness, trial number 2, duration: 1025.0000000000002ms, type: 2
2024-03-12 17:44:41,306 | INFO | Received the serial number 4, BO happiness, trial number 8, duration: 1000.0ms, type: 2
2024-03-12 17:44:44,359 | INFO | Received the serial number 3, prototype happiness, trial number 3, duration: 1025.0000000000002ms, type: 4
2024-03-12 17:44:47,442 | INFO | Received the serial number 3, prototype happiness, trial number 4, duration: 1025.0000000000002ms, type: 1
2024-03-12 17:44:50,520 | INFO | Received the serial number 3, prototype happiness, trial number 5, duration: 975.0000000000001ms, type: 2
2024-03-12 17:44:53,549 | INFO | Received the serial number 3, prototype happiness, trial number 6, duration: 1000.0ms, type: 0
2024-03-12 17:44:57,850 | INFO | Received the serial number 4, BO happiness, trial number 9, duration: 1025.0000000000002ms, type: 1
2024-03-12 17:45:00,930 | INFO | Received the serial number 4, BO happiness, trial number 10, duration: 975.0000000000001ms, type: 1
2024-03-12 17:45:04,058 | INFO | Received the serial number 4, BO happiness, trial number 11, duration: 975.0000000000001ms, type: 0
2024-03-12 17:45:07,370 | INFO | Received the serial number 4, BO happiness, trial number 12, duration: 1025.0000000000002ms, type: 3
2024-03-12 17:45:10,447 | INFO | Received the serial number 4, BO happiness, trial number 13, duration: 975.0000000000001ms, type: 4
2024-03-12 17:45:13,476 | INFO | Received the serial number 4, BO happiness, trial number 14, duration: 975.0000000000001ms, type: 2
2024-03-12 17:45:17,322 | INFO | Received the serial number 4, BO happiness, trial number 15, duration: 1025.0000000000002ms, type: 2
2024-03-12 17:45:21,257 | INFO | Shuffle the conditionBOHappy: [(39, 1), (39, 3), (41, 2), (41, 0), (40, 2), (40, 1), (39, 0), (40, 3), (41, 1), (39, 4), (40, 0), (40, 4), (41, 4), (41, 3), (39, 2)]
2024-03-12 17:45:21,258 | INFO | Received the serial number 4, BO happiness, trial number 1, duration: 975.0000000000001ms, type: 1
2024-03-12 17:45:28,074 | INFO | Received the serial number 1, prototype anger, trial number 12, duration: 1000.0ms, type: 0
2024-03-12 17:45:31,913 | INFO | Received the serial number 1, prototype anger, trial number 13, duration: 1025.0000000000002ms, type: 0
2024-03-12 17:45:34,993 | INFO | Received the serial number 1, prototype anger, trial number 14, duration: 1000.0ms, type: 3
2024-03-12 17:45:38,065 | INFO | Received the serial number 1, prototype anger, trial number 15, duration: 975.0000000000001ms, type: 3
2024-03-12 17:45:41,113 | INFO | Shuffle the conditionsProAnger: [(40, 3), (40, 1), (40, 0), (39, 4), (39, 3), (41, 4), (41, 3), (39, 1), (39, 2), (41, 1), (41, 2), (41, 0), (39, 0), (40, 2), (40, 4)]
2024-03-12 17:45:41,114 | INFO | Received the serial number 1, prototype anger, trial number 1, duration: 1000.0ms, type: 3
2024-03-12 17:45:44,165 | INFO | Received the serial number 2, BO anger, trial number 9, duration: 975.0000000000001ms, type: 4
2024-03-12 17:45:47,195 | INFO | Received the serial number 2, BO anger, trial number 10, duration: 1000.0ms, type: 2
2024-03-12 17:45:50,250 | INFO | Received the serial number 2, BO anger, trial number 11, duration: 975.0000000000001ms, type: 3
2024-03-12 17:45:53,274 | INFO | Received the serial number 2, BO anger, trial number 12, duration: 1000.0ms, type: 0
2024-03-12 17:45:56,324 | INFO | Received the serial number 2, BO anger, trial number 13, duration: 1025.0000000000002ms, type: 3
2024-03-12 17:45:59,405 | INFO | Received the serial number 2, BO anger, trial number 14, duration: 1025.0000000000002ms, type: 4
2024-03-12 17:46:02,484 | INFO | Received the serial number 2, BO anger, trial number 15, duration: 1000.0ms, type: 1
2024-03-12 17:46:05,541 | INFO | Shuffle the conditionsBOAnger: [(39, 1), (41, 0), (39, 3), (39, 0), (40, 2), (40, 3), (39, 4), (40, 4), (41, 3), (39, 2), (41, 1), (41, 2), (41, 4), (40, 1), (40, 0)]
2024-03-12 17:46:05,541 | INFO | Received the serial number 2, BO anger, trial number 1, duration: 975.0000000000001ms, type: 1
2024-03-12 17:46:09,417 | INFO | Received the serial number 3, prototype happiness, trial number 7, duration: 1025.0000000000002ms, type: 3
2024-03-12 17:46:12,497 | INFO | Received the serial number 3, prototype happiness, trial number 8, duration: 975.0000000000001ms, type: 4
2024-03-12 17:46:15,534 | INFO | Received the serial number 3, prototype happiness, trial number 9, duration: 1025.0000000000002ms, type: 0
2024-03-12 17:46:18,612 | INFO | Received the serial number 3, prototype happiness, trial number 10, duration: 975.0000000000001ms, type: 3
2024-03-12 17:46:21,640 | INFO | Received the serial number 3, prototype happiness, trial number 11, duration: 975.0000000000001ms, type: 0
2024-03-12 17:46:24,666 | INFO | Received the serial number 3, prototype happiness, trial number 12, duration: 1000.0ms, type: 1
2024-03-12 17:46:27,721 | INFO | Received the serial number 3, prototype happiness, trial number 13, duration: 1000.0ms, type: 2
2024-03-12 17:46:30,809 | INFO | Received the serial number 3, prototype happiness, trial number 14, duration: 1000.0ms, type: 4
2024-03-12 17:46:33,881 | INFO | Received the serial number 3, prototype happiness, trial number 15, duration: 975.0000000000001ms, type: 1
2024-03-12 17:46:36,985 | INFO | Shuffle the conditionsProHappy: [(40, 2), (39, 0), (41, 3), (39, 1), (39, 3), (41, 2), (41, 0), (39, 2), (39, 4), (41, 4), (41, 1), (40, 1), (40, 0), (40, 3), (40, 4)]
2024-03-12 17:46:36,985 | INFO | Received the serial number 3, prototype happiness, trial number 1, duration: 1000.0ms, type: 2
2024-03-12 17:46:42,921 | INFO | Received the serial number 4, BO happiness, trial number 2, duration: 975.0000000000001ms, type: 3
2024-03-12 17:46:49,033 | INFO | Received the serial number 3, prototype happiness, trial number 2, duration: 975.0000000000001ms, type: 0
2024-03-12 17:46:54,057 | INFO | Received the serial number 0, neutral state.
