2024-03-26 10:08:47,265 | INFO | Opened serial port /dev/ttyUSB1
2024-03-26 10:10:44,364 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (41, 4, 15), (39, 0, 1), (40, 3, 9), (39, 2, 3), (39, 3, 4), (40, 1, 7), (41, 3, 14), (39, 1, 2), (39, 4, 5), (41, 1, 12), (40, 4, 10), (40, 0, 6), (41, 0, 11), (41, 2, 13), (40, 2, 8)]
2024-03-26 10:10:44,364 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-26 10:10:47,384 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:10:54,879 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (41, 3, 14), (39, 1, 2), (41, 4, 15), (40, 3, 9), (39, 4, 5), (39, 2, 3), (40, 4, 10), (40, 0, 6), (41, 1, 12), (39, 0, 1), (39, 3, 4), (40, 1, 7), (41, 2, 13), (40, 2, 8), (41, 0, 11)]
2024-03-26 10:10:54,879 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-26 10:10:57,901 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:11:05,658 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (40, 2, 8), (41, 0, 11), (39, 2, 3), (40, 1, 7), (41, 3, 14), (41, 4, 15), (41, 1, 12), (39, 3, 4), (39, 0, 1), (40, 0, 6), (40, 4, 10), (39, 1, 2), (41, 2, 13), (40, 3, 9), (39, 4, 5)]
2024-03-26 10:11:05,658 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 10:11:08,681 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:11:16,436 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (40, 4, 10), (41, 4, 15), (39, 4, 5), (40, 2, 8), (39, 3, 4), (40, 0, 6), (40, 3, 9), (39, 0, 1), (39, 1, 2), (41, 1, 12), (41, 0, 11), (39, 2, 3), (40, 1, 7), (41, 2, 13), (41, 3, 14)]
2024-03-26 10:11:16,437 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 10:11:19,460 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:03,913 | INFO | Received the serial number 2, index 14, trial number 2, BO anger, duration 1025ms, duration type 41, exp type 3
2024-03-26 10:12:06,985 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:14,428 | INFO | Received the serial number 3, index 10, trial number 2, prototype happiness, duration 1000ms, duration type 40, exp type 4
2024-03-26 10:12:17,478 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:25,207 | INFO | Received the serial number 2, index 2, trial number 3, BO anger, duration 975ms, duration type 39, exp type 1
2024-03-26 10:12:28,227 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:35,985 | INFO | Received the serial number 4, index 8, trial number 2, BO happiness, duration 1000ms, duration type 40, exp type 2
2024-03-26 10:12:39,031 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:47,764 | INFO | Received the serial number 1, index 15, trial number 2, prototype anger, duration 1025ms, duration type 41, exp type 4
2024-03-26 10:12:50,837 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:12:59,041 | INFO | Received the serial number 3, index 15, trial number 3, prototype happiness, duration 1025ms, duration type 41, exp type 4
2024-03-26 10:13:02,116 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:13:09,820 | INFO | Received the serial number 1, index 1, trial number 3, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-26 10:13:12,844 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:13:20,848 | INFO | Received the serial number 4, index 11, trial number 3, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-26 10:13:23,923 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:13:32,377 | INFO | Received the serial number 2, index 15, trial number 4, BO anger, duration 1025ms, duration type 41, exp type 4
2024-03-26 10:13:35,454 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:13:43,655 | INFO | Received the serial number 1, index 9, trial number 4, prototype anger, duration 1000ms, duration type 40, exp type 3
2024-03-26 10:13:46,705 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:13:54,433 | INFO | Received the serial number 3, index 5, trial number 4, prototype happiness, duration 975ms, duration type 39, exp type 4
2024-03-26 10:13:57,457 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:05,211 | INFO | Received the serial number 2, index 9, trial number 5, BO anger, duration 1000ms, duration type 40, exp type 3
2024-03-26 10:14:08,259 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:15,740 | INFO | Received the serial number 4, index 3, trial number 4, BO happiness, duration 975ms, duration type 39, exp type 2
2024-03-26 10:14:18,763 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:26,769 | INFO | Received the serial number 3, index 8, trial number 5, prototype happiness, duration 1000ms, duration type 40, exp type 2
2024-03-26 10:14:29,820 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:38,297 | INFO | Received the serial number 1, index 3, trial number 5, prototype anger, duration 975ms, duration type 39, exp type 2
2024-03-26 10:14:41,322 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:49,325 | INFO | Received the serial number 4, index 7, trial number 5, BO happiness, duration 1000ms, duration type 40, exp type 1
2024-03-26 10:14:52,371 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:14:59,853 | INFO | Received the serial number 1, index 4, trial number 6, prototype anger, duration 975ms, duration type 39, exp type 3
2024-03-26 10:15:02,876 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:15:11,882 | INFO | Received the serial number 4, index 14, trial number 6, BO happiness, duration 1025ms, duration type 41, exp type 3
2024-03-26 10:15:14,958 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:15:22,410 | INFO | Received the serial number 4, index 15, trial number 7, BO happiness, duration 1025ms, duration type 41, exp type 4
2024-03-26 10:15:25,483 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:15:34,438 | INFO | Received the serial number 2, index 5, trial number 6, BO anger, duration 975ms, duration type 39, exp type 4
2024-03-26 10:15:37,461 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:15:45,216 | INFO | Received the serial number 3, index 4, trial number 6, prototype happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 10:15:48,241 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:15:55,744 | INFO | Received the serial number 4, index 12, trial number 8, BO happiness, duration 1025ms, duration type 41, exp type 1
2024-03-26 10:15:58,822 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:16:06,273 | INFO | Received the serial number 1, index 7, trial number 7, prototype anger, duration 1000ms, duration type 40, exp type 1
2024-03-26 10:16:09,321 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:16:17,302 | INFO | Received the serial number 1, index 14, trial number 8, prototype anger, duration 1025ms, duration type 41, exp type 3
2024-03-26 10:16:20,376 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:16:29,330 | INFO | Received the serial number 3, index 6, trial number 7, prototype happiness, duration 1000ms, duration type 40, exp type 0
2024-03-26 10:16:32,380 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:16:40,108 | INFO | Received the serial number 2, index 3, trial number 7, BO anger, duration 975ms, duration type 39, exp type 2
2024-03-26 10:16:43,132 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:16:51,886 | INFO | Received the serial number 4, index 4, trial number 9, BO happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 10:16:54,912 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:17:02,914 | INFO | Received the serial number 1, index 2, trial number 9, prototype anger, duration 975ms, duration type 39, exp type 1
2024-03-26 10:17:05,938 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:17:14,693 | INFO | Received the serial number 3, index 9, trial number 8, prototype happiness, duration 1000ms, duration type 40, exp type 3
2024-03-26 10:17:17,753 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:17:26,971 | INFO | Received the serial number 3, index 1, trial number 9, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 10:17:29,996 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:17:38,249 | INFO | Received the serial number 2, index 10, trial number 8, BO anger, duration 1000ms, duration type 40, exp type 4
2024-03-26 10:17:41,299 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:17:50,277 | INFO | Received the serial number 2, index 6, trial number 9, BO anger, duration 1000ms, duration type 40, exp type 0
2024-03-26 10:17:53,326 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:18:39,553 | INFO | Received the serial number 1, index 5, trial number 10, prototype anger, duration 975ms, duration type 39, exp type 4
2024-03-26 10:18:42,580 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:18:50,569 | INFO | Received the serial number 4, index 1, trial number 10, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 10:18:53,594 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:01,347 | INFO | Received the serial number 1, index 12, trial number 11, prototype anger, duration 1025ms, duration type 41, exp type 1
2024-03-26 10:19:04,422 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:12,625 | INFO | Received the serial number 4, index 6, trial number 11, BO happiness, duration 1000ms, duration type 40, exp type 0
2024-03-26 10:19:15,677 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:24,904 | INFO | Received the serial number 3, index 2, trial number 10, prototype happiness, duration 975ms, duration type 39, exp type 1
2024-03-26 10:19:27,925 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:35,681 | INFO | Received the serial number 2, index 12, trial number 10, BO anger, duration 1025ms, duration type 41, exp type 1
2024-03-26 10:19:38,757 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:46,960 | INFO | Received the serial number 3, index 12, trial number 11, prototype happiness, duration 1025ms, duration type 41, exp type 1
2024-03-26 10:19:50,037 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:19:57,488 | INFO | Received the serial number 1, index 10, trial number 12, prototype anger, duration 1000ms, duration type 40, exp type 4
2024-03-26 10:20:00,540 | INFO | Received the serial number 0, neutral state.
2024-03-26 10:20:08,017 | INFO | Received the serial number 4, index 10, trial number 12, BO happiness, duration 1000ms, duration type 40, exp type 4
