2024-03-26 12:54:29,338 | INFO | Opened serial port /dev/ttyUSB1
2024-03-26 12:59:21,089 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (39, 4, 5), (40, 2, 8), (41, 0, 11), (41, 1, 12), (41, 3, 14), (41, 4, 15), (39, 2, 3), (40, 0, 6), (40, 1, 7), (40, 3, 9), (40, 4, 10), (41, 2, 13), (39, 1, 2), (39, 3, 4), (39, 0, 1)]
2024-03-26 12:59:21,089 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-26 12:59:24,108 | INFO | Received the serial number 0, neutral state.
2024-03-26 12:59:31,604 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (40, 4, 10), (41, 2, 13), (40, 1, 7), (39, 3, 4), (40, 0, 6), (41, 3, 14), (39, 1, 2), (41, 1, 12), (39, 4, 5), (41, 0, 11), (40, 3, 9), (39, 2, 3), (39, 0, 1), (40, 2, 8), (41, 4, 15)]
2024-03-26 12:59:31,604 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 12:59:34,627 | INFO | Received the serial number 0, neutral state.
2024-03-26 12:59:42,382 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (40, 3, 9), (41, 0, 11), (39, 1, 2), (39, 0, 1), (39, 4, 5), (39, 3, 4), (40, 4, 10), (41, 3, 14), (41, 1, 12), (40, 2, 8), (39, 2, 3), (41, 4, 15), (40, 0, 6), (41, 2, 13), (40, 1, 7)]
2024-03-26 12:59:42,382 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-26 12:59:45,404 | INFO | Received the serial number 0, neutral state.
2024-03-26 12:59:53,161 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (41, 3, 14), (39, 4, 5), (41, 0, 11), (40, 3, 9), (39, 1, 2), (40, 4, 10), (39, 3, 4), (41, 2, 13), (40, 0, 6), (41, 1, 12), (39, 0, 1), (41, 4, 15), (39, 2, 3), (40, 1, 7), (40, 2, 8)]
2024-03-26 12:59:53,161 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 12:59:56,180 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:00:37,340 | INFO | Received the serial number 1, index 5, trial number 2, prototype anger, duration 975ms, duration type 39, exp type 4
2024-03-26 13:00:40,360 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:00:47,855 | INFO | Received the serial number 2, index 9, trial number 2, BO anger, duration 1000ms, duration type 40, exp type 3
2024-03-26 13:00:50,905 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:00:58,634 | INFO | Received the serial number 3, index 14, trial number 2, prototype happiness, duration 1025ms, duration type 41, exp type 3
2024-03-26 13:01:01,709 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:01:09,412 | INFO | Received the serial number 4, index 10, trial number 2, BO happiness, duration 1000ms, duration type 40, exp type 4
2024-03-26 13:01:12,464 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:01:21,191 | INFO | Received the serial number 1, index 8, trial number 3, prototype anger, duration 1000ms, duration type 40, exp type 2
2024-03-26 13:01:24,239 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:01:32,469 | INFO | Received the serial number 2, index 11, trial number 3, BO anger, duration 1025ms, duration type 41, exp type 0
2024-03-26 13:01:35,544 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:01:43,247 | INFO | Received the serial number 3, index 5, trial number 3, prototype happiness, duration 975ms, duration type 39, exp type 4
2024-03-26 13:01:46,271 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:01:54,276 | INFO | Received the serial number 1, index 11, trial number 4, prototype anger, duration 1025ms, duration type 41, exp type 0
2024-03-26 13:01:57,348 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:02:05,804 | INFO | Received the serial number 3, index 11, trial number 4, prototype happiness, duration 1025ms, duration type 41, exp type 0
2024-03-26 13:02:08,879 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:02:17,082 | INFO | Received the serial number 4, index 13, trial number 3, BO happiness, duration 1025ms, duration type 41, exp type 2
2024-03-26 13:02:20,158 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:02:27,860 | INFO | Received the serial number 2, index 2, trial number 4, BO anger, duration 975ms, duration type 39, exp type 1
2024-03-26 13:02:30,883 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:02:38,639 | INFO | Received the serial number 2, index 1, trial number 5, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-26 13:02:41,662 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:02:49,167 | INFO | Received the serial number 3, index 9, trial number 5, prototype happiness, duration 1000ms, duration type 40, exp type 3
2024-03-26 13:02:52,216 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:00,196 | INFO | Received the serial number 3, index 2, trial number 6, prototype happiness, duration 975ms, duration type 39, exp type 1
2024-03-26 13:03:03,218 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:11,724 | INFO | Received the serial number 1, index 12, trial number 5, prototype anger, duration 1025ms, duration type 41, exp type 1
2024-03-26 13:03:14,798 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:22,752 | INFO | Received the serial number 2, index 5, trial number 6, BO anger, duration 975ms, duration type 39, exp type 4
2024-03-26 13:03:25,778 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:33,281 | INFO | Received the serial number 3, index 10, trial number 7, prototype happiness, duration 1000ms, duration type 40, exp type 4
2024-03-26 13:03:36,328 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:45,309 | INFO | Received the serial number 4, index 7, trial number 4, BO happiness, duration 1000ms, duration type 40, exp type 1
2024-03-26 13:03:48,362 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:03:55,837 | INFO | Received the serial number 2, index 4, trial number 7, BO anger, duration 975ms, duration type 39, exp type 3
2024-03-26 13:03:58,860 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:04:07,865 | INFO | Received the serial number 4, index 4, trial number 5, BO happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 13:04:10,890 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:04:18,644 | INFO | Received the serial number 4, index 6, trial number 6, BO happiness, duration 1000ms, duration type 40, exp type 0
2024-03-26 13:04:21,693 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:04:29,172 | INFO | Received the serial number 1, index 14, trial number 6, prototype anger, duration 1025ms, duration type 41, exp type 3
2024-03-26 13:04:32,249 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:04:39,701 | INFO | Received the serial number 3, index 4, trial number 8, prototype happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 13:04:42,727 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:04:50,729 | INFO | Received the serial number 3, index 13, trial number 9, prototype happiness, duration 1025ms, duration type 41, exp type 2
2024-03-26 13:04:53,803 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:05:02,758 | INFO | Received the serial number 1, index 15, trial number 7, prototype anger, duration 1025ms, duration type 41, exp type 4
2024-03-26 13:05:05,836 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:05:13,535 | INFO | Received the serial number 4, index 14, trial number 7, BO happiness, duration 1025ms, duration type 41, exp type 3
2024-03-26 13:05:16,614 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:05:25,314 | INFO | Received the serial number 1, index 3, trial number 8, prototype anger, duration 975ms, duration type 39, exp type 2
2024-03-26 13:05:28,340 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:05:36,342 | INFO | Received the serial number 1, index 6, trial number 9, prototype anger, duration 1000ms, duration type 40, exp type 0
2024-03-26 13:05:39,396 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:05:48,120 | INFO | Received the serial number 4, index 2, trial number 8, BO happiness, duration 975ms, duration type 39, exp type 1
2024-03-26 13:05:51,147 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:06:00,398 | INFO | Received the serial number 4, index 12, trial number 9, BO happiness, duration 1025ms, duration type 41, exp type 1
2024-03-26 13:06:03,474 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:06:11,676 | INFO | Received the serial number 2, index 10, trial number 8, BO anger, duration 1000ms, duration type 40, exp type 4
2024-03-26 13:06:14,727 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:06:23,704 | INFO | Received the serial number 2, index 14, trial number 9, BO anger, duration 1025ms, duration type 41, exp type 3
2024-03-26 13:06:26,779 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:07:16,228 | INFO | Received the serial number 1, index 7, trial number 10, prototype anger, duration 1000ms, duration type 40, exp type 1
2024-03-26 13:07:19,280 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:07:27,243 | INFO | Received the serial number 3, index 6, trial number 10, prototype happiness, duration 1000ms, duration type 40, exp type 0
2024-03-26 13:07:30,296 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:07:38,022 | INFO | Received the serial number 4, index 5, trial number 10, BO happiness, duration 975ms, duration type 39, exp type 4
2024-03-26 13:07:41,048 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:07:49,300 | INFO | Received the serial number 2, index 12, trial number 10, BO anger, duration 1025ms, duration type 41, exp type 1
2024-03-26 13:07:52,377 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:08:01,579 | INFO | Received the serial number 2, index 8, trial number 11, BO anger, duration 1000ms, duration type 40, exp type 2
2024-03-26 13:08:04,628 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:08:12,357 | INFO | Received the serial number 4, index 11, trial number 11, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-26 13:08:15,437 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:08:23,635 | INFO | Received the serial number 1, index 9, trial number 11, prototype anger, duration 1000ms, duration type 40, exp type 3
2024-03-26 13:08:26,684 | INFO | Received the serial number 0, neutral state.
2024-03-26 13:08:34,163 | INFO | Received the serial number 2, index 3, trial number 12, BO anger, duration 975ms, duration type 39, exp type 2
2024-03-26 13:08:37,189 | INFO | Received the serial number 0, neutral state.
