2024-03-26 14:58:07,561 | INFO | Opened serial port /dev/ttyUSB1
2024-03-26 14:59:00,790 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (41, 1, 12), (41, 4, 15), (40, 3, 9), (39, 0, 1), (39, 2, 3), (39, 1, 2), (40, 4, 10), (39, 4, 5), (39, 3, 4), (41, 0, 11), (41, 2, 13), (41, 3, 14), (40, 2, 8), (40, 1, 7), (40, 0, 6)]
2024-03-26 14:59:00,790 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 14:59:03,811 | INFO | Received the serial number 0, neutral state.
2024-03-26 14:59:11,305 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (39, 3, 4), (41, 3, 14), (40, 1, 7), (40, 2, 8), (41, 2, 13), (39, 4, 5), (41, 4, 15), (40, 0, 6), (39, 2, 3), (39, 1, 2), (40, 3, 9), (39, 0, 1), (41, 0, 11), (40, 4, 10), (41, 1, 12)]
2024-03-26 14:59:11,305 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-26 14:59:14,326 | INFO | Received the serial number 0, neutral state.
2024-03-26 14:59:22,083 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (41, 2, 13), (39, 1, 2), (39, 3, 4), (39, 2, 3), (41, 3, 14), (39, 4, 5), (41, 0, 11), (39, 0, 1), (41, 1, 12), (40, 4, 10), (41, 4, 15), (40, 0, 6), (40, 2, 8), (40, 1, 7), (40, 3, 9)]
2024-03-26 14:59:22,084 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 14:59:25,104 | INFO | Received the serial number 0, neutral state.
2024-03-26 14:59:32,862 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (40, 2, 8), (40, 0, 6), (39, 1, 2), (40, 4, 10), (41, 2, 13), (39, 4, 5), (39, 0, 1), (41, 4, 15), (39, 2, 3), (41, 0, 11), (40, 3, 9), (40, 1, 7), (41, 3, 14), (39, 3, 4), (41, 1, 12)]
2024-03-26 14:59:32,862 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-26 14:59:35,884 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:00:21,106 | INFO | Received the serial number 3, index 13, trial number 2, prototype happiness, duration 1025ms, duration type 41, exp type 2
2024-03-26 15:00:24,181 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:00:31,621 | INFO | Received the serial number 4, index 12, trial number 2, BO happiness, duration 1025ms, duration type 41, exp type 1
2024-03-26 15:00:34,695 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:00:42,400 | INFO | Received the serial number 1, index 8, trial number 2, prototype anger, duration 1000ms, duration type 40, exp type 2
2024-03-26 15:00:45,447 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:00:53,178 | INFO | Received the serial number 4, index 15, trial number 3, BO happiness, duration 1025ms, duration type 41, exp type 4
2024-03-26 15:00:56,252 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:01:04,957 | INFO | Received the serial number 1, index 6, trial number 3, prototype anger, duration 1000ms, duration type 40, exp type 0
2024-03-26 15:01:08,008 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:01:16,235 | INFO | Received the serial number 1, index 2, trial number 4, prototype anger, duration 975ms, duration type 39, exp type 1
2024-03-26 15:01:19,254 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:01:27,013 | INFO | Received the serial number 4, index 9, trial number 4, BO happiness, duration 1000ms, duration type 40, exp type 3
2024-03-26 15:01:30,062 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:01:38,041 | INFO | Received the serial number 2, index 4, trial number 2, BO anger, duration 975ms, duration type 39, exp type 3
2024-03-26 15:01:41,066 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:01:49,570 | INFO | Received the serial number 1, index 10, trial number 5, prototype anger, duration 1000ms, duration type 40, exp type 4
2024-03-26 15:01:52,620 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:00,848 | INFO | Received the serial number 4, index 1, trial number 5, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 15:02:03,872 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:11,626 | INFO | Received the serial number 1, index 13, trial number 6, prototype anger, duration 1025ms, duration type 41, exp type 2
2024-03-26 15:02:14,698 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:22,405 | INFO | Received the serial number 3, index 2, trial number 3, prototype happiness, duration 975ms, duration type 39, exp type 1
2024-03-26 15:02:25,427 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:32,933 | INFO | Received the serial number 1, index 5, trial number 7, prototype anger, duration 975ms, duration type 39, exp type 4
2024-03-26 15:02:35,951 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:43,962 | INFO | Received the serial number 4, index 3, trial number 6, BO happiness, duration 975ms, duration type 39, exp type 2
2024-03-26 15:02:46,984 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:02:55,490 | INFO | Received the serial number 2, index 14, trial number 3, BO anger, duration 1025ms, duration type 41, exp type 3
2024-03-26 15:02:58,566 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:03:06,518 | INFO | Received the serial number 2, index 7, trial number 4, BO anger, duration 1000ms, duration type 40, exp type 1
2024-03-26 15:03:09,571 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:03:17,047 | INFO | Received the serial number 3, index 4, trial number 4, prototype happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 15:03:20,070 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:03:29,075 | INFO | Received the serial number 3, index 3, trial number 5, prototype happiness, duration 975ms, duration type 39, exp type 2
2024-03-26 15:03:32,100 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:03:39,603 | INFO | Received the serial number 1, index 1, trial number 8, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-26 15:03:42,626 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:03:51,631 | INFO | Received the serial number 3, index 14, trial number 6, prototype happiness, duration 1025ms, duration type 41, exp type 3
2024-03-26 15:03:54,705 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:02,409 | INFO | Received the serial number 4, index 2, trial number 7, BO happiness, duration 975ms, duration type 39, exp type 1
2024-03-26 15:04:05,431 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:12,938 | INFO | Received the serial number 2, index 8, trial number 5, BO anger, duration 1000ms, duration type 40, exp type 2
2024-03-26 15:04:15,990 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:23,467 | INFO | Received the serial number 4, index 10, trial number 8, BO happiness, duration 1000ms, duration type 40, exp type 4
2024-03-26 15:04:26,519 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:34,495 | INFO | Received the serial number 3, index 5, trial number 7, prototype happiness, duration 975ms, duration type 39, exp type 4
2024-03-26 15:04:37,520 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:46,523 | INFO | Received the serial number 1, index 15, trial number 9, prototype anger, duration 1025ms, duration type 41, exp type 4
2024-03-26 15:04:49,597 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:04:57,301 | INFO | Received the serial number 2, index 13, trial number 6, BO anger, duration 1025ms, duration type 41, exp type 2
2024-03-26 15:05:00,378 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:05:09,080 | INFO | Received the serial number 3, index 11, trial number 8, prototype happiness, duration 1025ms, duration type 41, exp type 0
2024-03-26 15:05:12,155 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:05:20,108 | INFO | Received the serial number 2, index 5, trial number 7, BO anger, duration 975ms, duration type 39, exp type 4
2024-03-26 15:05:23,138 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:05:31,886 | INFO | Received the serial number 2, index 15, trial number 8, BO anger, duration 1025ms, duration type 41, exp type 4
2024-03-26 15:05:34,965 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:05:44,164 | INFO | Received the serial number 4, index 5, trial number 9, BO happiness, duration 975ms, duration type 39, exp type 4
2024-03-26 15:05:47,190 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:05:55,442 | INFO | Received the serial number 3, index 1, trial number 9, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-26 15:05:58,464 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:06:07,470 | INFO | Received the serial number 2, index 6, trial number 9, BO anger, duration 1000ms, duration type 40, exp type 0
2024-03-26 15:06:10,522 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:06:54,949 | INFO | Received the serial number 3, index 12, trial number 10, prototype happiness, duration 1025ms, duration type 41, exp type 1
2024-03-26 15:06:58,024 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:07:05,964 | INFO | Received the serial number 2, index 3, trial number 10, BO anger, duration 975ms, duration type 39, exp type 2
2024-03-26 15:07:08,989 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:07:16,742 | INFO | Received the serial number 3, index 10, trial number 11, prototype happiness, duration 1000ms, duration type 40, exp type 4
2024-03-26 15:07:19,791 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:07:28,020 | INFO | Received the serial number 4, index 4, trial number 10, BO happiness, duration 975ms, duration type 39, exp type 3
2024-03-26 15:07:31,047 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:07:40,299 | INFO | Received the serial number 2, index 2, trial number 11, BO anger, duration 975ms, duration type 39, exp type 1
2024-03-26 15:07:43,328 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:07:51,076 | INFO | Received the serial number 2, index 9, trial number 12, BO anger, duration 1000ms, duration type 40, exp type 3
2024-03-26 15:07:54,127 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:08:02,355 | INFO | Received the serial number 3, index 15, trial number 12, prototype happiness, duration 1025ms, duration type 41, exp type 4
2024-03-26 15:08:05,433 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:08:12,883 | INFO | Received the serial number 1, index 3, trial number 10, prototype anger, duration 975ms, duration type 39, exp type 2
2024-03-26 15:08:15,910 | INFO | Received the serial number 0, neutral state.
2024-03-26 15:08:23,412 | INFO | Received the serial number 4, index 11, trial number 11, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-26 15:08:26,489 | INFO | Received the serial number 0, neutral state.
