2024-03-19 10:17:26,074 | INFO | Opened serial port /dev/ttyUSB1
2024-03-19 10:18:19,438 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (41, 4, 15), (40, 4, 10), (41, 1, 12), (39, 3, 4), (40, 2, 8), (39, 1, 2), (39, 2, 3), (39, 0, 1), (39, 4, 5), (40, 3, 9), (40, 1, 7), (41, 3, 14), (41, 0, 11), (41, 2, 13), (40, 0, 6)]
2024-03-19 10:18:19,438 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-19 10:18:22,456 | INFO | Received the serial number 0, neutral state.
2024-03-19 10:18:29,952 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (41, 2, 13), (41, 3, 14), (39, 0, 1), (40, 1, 7), (39, 3, 4), (41, 1, 12), (39, 1, 2), (40, 4, 10), (39, 4, 5), (40, 3, 9), (40, 2, 8), (41, 4, 15), (39, 2, 3), (40, 0, 6), (41, 0, 11)]
2024-03-19 10:18:29,953 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-19 10:18:32,973 | INFO | Received the serial number 0, neutral state.
2024-03-19 10:18:40,731 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (39, 2, 3), (41, 2, 13), (40, 3, 9), (40, 0, 6), (39, 1, 2), (41, 4, 15), (40, 1, 7), (39, 4, 5), (40, 4, 10), (41, 3, 14), (39, 3, 4), (41, 0, 11), (40, 2, 8), (41, 1, 12), (39, 0, 1)]
2024-03-19 10:18:40,731 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-19 10:18:43,757 | INFO | Received the serial number 0, neutral state.
2024-03-19 10:18:51,509 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (40, 0, 6), (40, 4, 10), (40, 1, 7), (41, 0, 11), (41, 1, 12), (39, 2, 3), (40, 2, 8), (39, 3, 4), (41, 2, 13), (39, 1, 2), (41, 3, 14), (39, 4, 5), (41, 4, 15), (40, 3, 9), (39, 0, 1)]
2024-03-19 10:18:51,509 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-19 10:18:54,528 | INFO | Received the serial number 0, neutral state.
2024-03-19 10:19:44,399 | INFO | Received the serial number 2, index 15, trial number 2, BO anger, duration 1025ms, duration type 41, exp type 4
2024-03-19 10:19:47,476 | INFO | Received the serial number 0, neutral state.
