2024-03-27 09:54:51,179 | INFO | Opened serial port /dev/ttyUSB1
2024-03-27 10:03:10,686 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (39, 2, 3), (40, 3, 9), (39, 0, 1), (39, 4, 5), (41, 4, 15), (39, 1, 2), (40, 1, 7), (41, 0, 11), (40, 0, 6), (41, 2, 13), (40, 4, 10), (39, 3, 4), (41, 1, 12), (41, 3, 14), (40, 2, 8)]
2024-03-27 10:03:10,686 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-27 10:03:13,709 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:03:21,201 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (40, 4, 10), (39, 0, 1), (40, 2, 8), (39, 2, 3), (41, 1, 12), (39, 3, 4), (41, 2, 13), (41, 0, 11), (40, 1, 7), (39, 4, 5), (41, 4, 15), (41, 3, 14), (40, 0, 6), (40, 3, 9), (39, 1, 2)]
2024-03-27 10:03:21,201 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-27 10:03:24,221 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:03:31,980 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (40, 0, 6), (39, 1, 2), (40, 3, 9), (41, 1, 12), (41, 0, 11), (40, 4, 10), (39, 0, 1), (39, 3, 4), (39, 4, 5), (40, 1, 7), (41, 3, 14), (40, 2, 8), (41, 4, 15), (39, 2, 3), (41, 2, 13)]
2024-03-27 10:03:31,980 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-27 10:03:35,002 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:03:42,758 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (39, 3, 4), (41, 0, 11), (41, 2, 13), (39, 1, 2), (41, 4, 15), (40, 4, 10), (39, 0, 1), (39, 2, 3), (40, 3, 9), (39, 4, 5), (40, 2, 8), (40, 1, 7), (40, 0, 6), (41, 3, 14), (41, 1, 12)]
2024-03-27 10:03:42,758 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-27 10:03:45,783 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:04:48,194 | INFO | Received the serial number 4, index 6, trial number 2, BO happiness, duration 1000ms, duration type 40, exp type 0
2024-03-27 10:04:51,243 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:04:58,709 | INFO | Received the serial number 1, index 10, trial number 2, prototype anger, duration 1000ms, duration type 40, exp type 4
2024-03-27 10:05:01,757 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:05:09,487 | INFO | Received the serial number 2, index 3, trial number 2, BO anger, duration 975ms, duration type 39, exp type 2
2024-03-27 10:05:12,508 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:05:20,266 | INFO | Received the serial number 3, index 4, trial number 2, prototype happiness, duration 975ms, duration type 39, exp type 3
2024-03-27 10:05:23,290 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:05:32,044 | INFO | Received the serial number 2, index 9, trial number 3, BO anger, duration 1000ms, duration type 40, exp type 3
2024-03-27 10:05:35,095 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:05:43,322 | INFO | Received the serial number 2, index 1, trial number 4, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-27 10:05:46,345 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:05:54,101 | INFO | Received the serial number 3, index 11, trial number 3, prototype happiness, duration 1025ms, duration type 41, exp type 0
2024-03-27 10:05:57,175 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:06:05,129 | INFO | Received the serial number 4, index 2, trial number 3, BO happiness, duration 975ms, duration type 39, exp type 1
2024-03-27 10:06:08,155 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:06:16,657 | INFO | Received the serial number 2, index 5, trial number 5, BO anger, duration 975ms, duration type 39, exp type 4
2024-03-27 10:06:19,678 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:06:27,936 | INFO | Received the serial number 4, index 9, trial number 4, BO happiness, duration 1000ms, duration type 40, exp type 3
2024-03-27 10:06:30,984 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:06:38,714 | INFO | Received the serial number 3, index 13, trial number 4, prototype happiness, duration 1025ms, duration type 41, exp type 2
2024-03-27 10:06:41,789 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:06:49,492 | INFO | Received the serial number 1, index 1, trial number 3, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-27 10:06:52,517 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:00,021 | INFO | Received the serial number 4, index 12, trial number 5, BO happiness, duration 1025ms, duration type 41, exp type 1
2024-03-27 10:07:03,094 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:11,049 | INFO | Received the serial number 2, index 15, trial number 6, BO anger, duration 1025ms, duration type 41, exp type 4
2024-03-27 10:07:14,126 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:22,577 | INFO | Received the serial number 3, index 2, trial number 5, prototype happiness, duration 975ms, duration type 39, exp type 1
2024-03-27 10:07:25,599 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:33,606 | INFO | Received the serial number 1, index 8, trial number 4, prototype anger, duration 1000ms, duration type 40, exp type 2
2024-03-27 10:07:36,656 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:44,134 | INFO | Received the serial number 1, index 3, trial number 5, prototype anger, duration 975ms, duration type 39, exp type 2
2024-03-27 10:07:47,158 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:07:56,163 | INFO | Received the serial number 4, index 11, trial number 6, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-27 10:07:59,239 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:08:06,691 | INFO | Received the serial number 3, index 15, trial number 6, prototype happiness, duration 1025ms, duration type 41, exp type 4
2024-03-27 10:08:09,766 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:08:18,719 | INFO | Received the serial number 2, index 2, trial number 7, BO anger, duration 975ms, duration type 39, exp type 1
2024-03-27 10:08:21,746 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:08:29,497 | INFO | Received the serial number 3, index 10, trial number 7, prototype happiness, duration 1000ms, duration type 40, exp type 4
2024-03-27 10:08:32,549 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:08:40,026 | INFO | Received the serial number 2, index 7, trial number 8, BO anger, duration 1000ms, duration type 40, exp type 1
2024-03-27 10:08:43,081 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:08:50,554 | INFO | Received the serial number 4, index 10, trial number 7, BO happiness, duration 1000ms, duration type 40, exp type 4
2024-03-27 10:08:53,609 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:01,582 | INFO | Received the serial number 1, index 12, trial number 6, prototype anger, duration 1025ms, duration type 41, exp type 1
2024-03-27 10:09:04,658 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:13,611 | INFO | Received the serial number 3, index 1, trial number 8, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-27 10:09:16,635 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:24,389 | INFO | Received the serial number 1, index 4, trial number 7, prototype anger, duration 975ms, duration type 39, exp type 3
2024-03-27 10:09:27,411 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:36,167 | INFO | Received the serial number 4, index 1, trial number 8, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-27 10:09:39,194 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:47,196 | INFO | Received the serial number 1, index 13, trial number 8, prototype anger, duration 1025ms, duration type 41, exp type 2
2024-03-27 10:09:50,270 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:09:58,974 | INFO | Received the serial number 2, index 11, trial number 9, BO anger, duration 1025ms, duration type 41, exp type 0
2024-03-27 10:10:02,053 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:10:11,252 | INFO | Received the serial number 4, index 4, trial number 9, BO happiness, duration 975ms, duration type 39, exp type 3
2024-03-27 10:10:14,277 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:10:22,529 | INFO | Received the serial number 1, index 11, trial number 9, prototype anger, duration 1025ms, duration type 41, exp type 0
2024-03-27 10:10:25,604 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:10:34,558 | INFO | Received the serial number 3, index 3, trial number 9, prototype happiness, duration 975ms, duration type 39, exp type 2
2024-03-27 10:10:37,580 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:11:20,168 | INFO | Received the serial number 3, index 9, trial number 10, prototype happiness, duration 1000ms, duration type 40, exp type 3
2024-03-27 10:11:23,220 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:11:31,183 | INFO | Received the serial number 4, index 5, trial number 10, BO happiness, duration 975ms, duration type 39, exp type 4
2024-03-27 10:11:34,211 | INFO | Received the serial number 0, neutral state.
2024-03-27 10:11:41,962 | INFO | Received the serial number 2, index 6, trial number 10, BO anger, duration 1000ms, duration type 40, exp type 0
