frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
76,0,2.500,0.98,1,0.00,0.00,0.18,0.00,1.30,2.03,0.00,0.24,1.81,1.30,0.00,0.05,0.00,0.00,0.13,0.01,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
77,0,2.533,0.98,1,0.00,0.00,0.13,0.00,1.37,2.01,0.00,0.17,1.78,1.30,0.00,0.08,0.00,0.00,0.24,0.07,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
78,0,2.567,0.98,1,0.00,0.00,0.11,0.00,1.42,2.06,0.00,0.07,1.76,1.26,0.02,0.15,0.00,0.00,0.28,0.12,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
79,0,2.600,0.98,1,0.00,0.00,0.17,0.00,1.46,2.29,0.00,0.03,1.74,1.39,0.02,0.12,0.00,0.00,0.22,0.14,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
80,0,2.633,0.98,1,0.00,0.00,0.27,0.00,1.49,2.42,0.00,0.01,1.75,1.36,0.02,0.09,0.00,0.00,0.17,0.08,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
81,0,2.667,0.98,1,0.00,0.00,0.32,0.00,1.51,2.54,0.00,0.01,1.74,1.40,0.00,0.01,0.00,0.00,0.20,0.07,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
82,0,2.700,0.98,1,0.00,0.00,0.34,0.00,1.50,2.52,0.00,0.01,1.72,1.27,0.00,0.04,0.01,0.01,0.24,0.10,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
83,0,2.733,0.98,1,0.00,0.00,0.30,0.00,1.49,2.63,0.00,0.03,1.66,1.17,0.00,0.10,0.01,0.03,0.18,0.14,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
84,0,2.767,0.98,1,0.00,0.00,0.27,0.00,1.44,2.63,0.00,0.05,1.65,1.04,0.00,0.15,0.01,0.05,0.06,0.08,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
85,0,2.800,0.98,1,0.00,0.00,0.30,0.00,1.44,2.70,0.00,0.05,1.65,1.05,0.00,0.17,0.00,0.04,0.03,0.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
86,0,2.833,0.98,1,0.00,0.00,0.31,0.00,1.41,2.66,0.01,0.04,1.66,1.05,0.00,0.12,0.00,0.02,0.06,0.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
87,0,2.867,0.98,1,0.00,0.00,0.33,0.00,1.41,2.66,0.01,0.02,1.64,1.05,0.00,0.11,0.00,0.00,0.06,0.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
88,0,2.900,0.98,1,0.00,0.00,0.29,0.00,1.42,2.61,0.01,0.02,1.63,1.05,0.00,0.10,0.00,0.00,0.08,0.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
89,0,2.933,0.98,1,0.00,0.00,0.29,0.00,1.44,2.58,0.03,0.04,1.62,1.09,0.00,0.14,0.00,0.00,0.05,0.00,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
90,0,2.967,0.98,1,0.00,0.00,0.26,0.00,1.45,2.59,0.08,0.11,1.61,1.16,0.00,0.16,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
