frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
22,0,0.700,0.98,1,0.02,0.06,0.92,0.01,0.57,2.01,0.02,1.20,1.12,1.88,0.04,0.37,0.02,0.00,0.16,0.00,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.733,0.98,1,0.04,0.14,0.91,0.01,0.58,2.08,0.02,1.19,1.10,1.96,0.00,0.42,0.02,0.00,0.13,0.06,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.98,1,0.10,0.22,0.99,0.00,0.62,2.03,0.02,1.18,1.07,1.92,0.00,0.42,0.00,0.00,0.06,0.08,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.800,0.98,1,0.11,0.23,1.01,0.00,0.61,1.86,0.00,1.23,1.03,1.93,0.00,0.38,0.00,0.00,0.06,0.10,0.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.833,0.98,1,0.09,0.17,0.95,0.00,0.59,1.77,0.00,1.30,1.01,1.90,0.03,0.34,0.01,0.00,0.03,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.867,0.98,1,0.03,0.12,0.89,0.00,0.59,1.70,0.00,1.37,1.01,1.92,0.03,0.32,0.01,0.00,0.02,0.02,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.900,0.98,1,0.00,0.05,0.82,0.00,0.60,1.63,0.00,1.34,1.03,1.95,0.03,0.24,0.01,0.00,0.01,0.02,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.933,0.98,1,0.06,0.03,0.91,0.00,0.59,1.47,0.00,1.39,1.02,1.93,0.00,0.20,0.00,0.00,0.01,0.04,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.967,0.98,1,0.06,0.00,0.89,0.00,0.56,1.40,0.00,1.35,1.02,1.89,0.00,0.16,0.00,0.00,0.07,0.04,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.000,0.98,1,0.08,0.07,0.86,0.00,0.54,1.42,0.00,1.32,1.02,1.82,0.04,0.21,0.01,0.00,0.10,0.01,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.033,0.98,1,0.02,0.07,0.82,0.04,0.52,1.49,0.00,1.23,1.03,1.76,0.12,0.23,0.01,0.00,0.12,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.067,0.98,1,0.08,0.10,0.83,0.08,0.56,1.63,0.04,1.20,1.04,1.79,0.14,0.21,0.01,0.02,0.07,0.02,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.100,0.98,1,0.13,0.15,0.85,0.08,0.54,1.56,0.03,1.20,1.03,1.78,0.13,0.17,0.00,0.02,0.02,0.08,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.133,0.98,1,0.14,0.26,0.84,0.04,0.55,1.55,0.03,1.22,0.99,1.81,0.05,0.20,0.00,0.03,0.02,0.16,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.167,0.98,1,0.10,0.30,0.84,0.00,0.48,1.56,0.00,1.22,0.99,1.85,0.14,0.21,0.02,0.01,0.04,0.21,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.200,0.98,1,0.03,0.18,0.85,0.00,0.47,1.69,0.00,1.17,0.98,1.86,0.15,0.16,0.02,0.01,0.06,0.21,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.233,0.98,1,0.06,0.10,0.81,0.00,0.44,1.72,0.00,1.13,1.00,1.85,0.24,0.08,0.02,0.00,0.07,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.267,0.98,1,0.09,0.03,0.80,0.00,0.44,1.64,0.00,1.06,0.94,1.79,0.23,0.15,0.00,0.02,0.04,0.18,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.300,0.98,1,0.11,0.03,0.76,0.00,0.43,1.48,0.00,1.10,0.92,1.82,0.24,0.20,0.00,0.04,0.06,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.333,0.98,1,0.15,0.00,0.77,0.00,0.40,1.50,0.00,1.07,0.92,1.83,0.16,0.22,0.00,0.04,0.07,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.367,0.98,1,0.10,0.00,0.79,0.00,0.42,1.45,0.00,1.09,0.96,1.84,0.11,0.14,0.02,0.02,0.07,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.400,0.98,1,0.17,0.00,0.86,0.00,0.45,1.50,0.04,1.13,0.97,1.84,0.06,0.08,0.02,0.00,0.08,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.433,0.98,1,0.17,0.00,0.94,0.00,0.55,1.53,0.04,1.20,0.97,1.86,0.06,0.07,0.02,0.00,0.05,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.467,0.98,1,0.20,0.00,0.91,0.00,0.61,1.58,0.04,1.30,0.94,1.80,0.06,0.05,0.00,0.00,0.05,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.500,0.98,1,0.15,0.02,0.89,0.00,0.61,1.60,0.00,1.32,0.93,1.78,0.06,0.07,0.03,0.00,0.06,0.15,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.533,0.98,1,0.08,0.02,0.81,0.00,0.58,1.55,0.00,1.37,0.91,1.77,0.06,0.08,0.09,0.00,0.05,0.07,0.01,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.567,0.98,1,0.08,0.02,0.83,0.00,0.58,1.62,0.03,1.44,0.95,1.87,0.05,0.14,0.11,0.00,0.08,0.05,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.600,0.98,1,0.08,0.00,0.76,0.03,0.59,1.55,0.08,1.42,0.98,1.96,0.11,0.14,0.13,0.00,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.633,0.98,1,0.08,0.00,0.75,0.09,0.58,1.54,0.18,1.37,0.96,1.96,0.10,0.12,0.08,0.00,0.06,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.667,0.98,1,0.09,0.00,0.73,0.14,0.55,1.39,0.22,1.34,0.98,2.05,0.11,0.07,0.07,0.00,0.05,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.700,0.98,1,0.05,0.00,0.78,0.11,0.56,1.42,0.21,1.31,0.99,1.94,0.08,0.05,0.03,0.00,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.733,0.98,1,0.05,0.00,0.79,0.05,0.58,1.49,0.17,1.32,1.03,2.05,0.08,0.03,0.05,0.00,0.02,0.06,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.767,0.98,1,0.00,0.00,0.70,0.00,0.63,1.60,0.13,1.24,1.05,2.05,0.03,0.03,0.12,0.00,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.800,0.98,1,0.00,0.00,0.58,0.00,0.70,1.68,0.12,1.22,1.13,2.15,0.00,0.08,0.17,0.00,0.09,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.833,0.98,1,0.00,0.00,0.52,0.00,0.81,1.59,0.05,1.19,1.28,2.11,0.00,0.08,0.20,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.867,0.98,1,0.00,0.00,0.55,0.00,0.87,1.56,0.05,1.22,1.41,2.10,0.00,0.05,0.17,0.00,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.900,0.98,1,0.00,0.00,0.58,0.00,0.92,1.65,0.02,1.23,1.48,2.09,0.00,0.02,0.10,0.04,0.06,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.933,0.98,1,0.00,0.00,0.53,0.01,0.95,1.73,0.02,1.22,1.54,2.01,0.00,0.08,0.04,0.07,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.967,0.98,1,0.00,0.00,0.50,0.08,1.00,1.80,0.00,1.18,1.59,1.91,0.00,0.12,0.01,0.09,0.17,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.000,0.98,1,0.00,0.00,0.44,0.08,0.97,1.82,0.04,1.12,1.65,1.89,0.00,0.10,0.01,0.08,0.20,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.033,0.98,1,0.00,0.00,0.43,0.07,0.95,2.02,0.05,1.09,1.67,1.90,0.00,0.06,0.01,0.07,0.29,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.067,0.98,1,0.00,0.00,0.38,0.00,0.97,2.19,0.06,1.08,1.67,1.98,0.00,0.12,0.00,0.08,0.29,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.100,0.98,1,0.00,0.00,0.32,0.00,1.04,2.25,0.02,1.14,1.71,2.02,0.00,0.11,0.00,0.07,0.35,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.133,0.98,1,0.00,0.00,0.26,0.00,1.06,2.20,0.01,1.20,1.72,2.10,0.00,0.14,0.00,0.09,0.41,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.167,0.98,1,0.00,0.00,0.19,0.00,1.04,2.13,0.00,1.27,1.74,2.14,0.00,0.14,0.00,0.11,0.39,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.200,0.98,1,0.00,0.00,0.22,0.00,1.00,2.13,0.00,1.30,1.73,2.17,0.00,0.18,0.00,0.14,0.37,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.233,0.98,1,0.00,0.00,0.26,0.00,0.99,2.06,0.00,1.30,1.72,2.15,0.00,0.17,0.00,0.15,0.31,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.267,0.98,1,0.00,0.00,0.33,0.00,0.94,1.97,0.00,1.31,1.69,2.07,0.00,0.08,0.00,0.10,0.39,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.300,0.98,1,0.00,0.00,0.39,0.01,0.92,1.99,0.00,1.36,1.67,2.01,0.00,0.09,0.00,0.07,0.44,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.333,0.98,1,0.00,0.00,0.40,0.03,0.88,2.01,0.00,1.40,1.66,2.05,0.00,0.06,0.00,0.04,0.47,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.367,0.98,1,0.00,0.00,0.48,0.10,0.87,1.91,0.00,1.42,1.68,2.12,0.00,0.06,0.00,0.07,0.41,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.400,0.98,1,0.00,0.00,0.49,0.10,0.88,1.78,0.02,1.44,1.69,2.18,0.00,0.01,0.00,0.07,0.32,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.433,0.98,1,0.00,0.00,0.51,0.08,0.89,1.73,0.02,1.43,1.71,2.15,0.00,0.01,0.00,0.06,0.35,0.09,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.467,0.98,1,0.00,0.00,0.57,0.01,0.92,1.99,0.02,1.39,1.74,2.12,0.00,0.01,0.00,0.07,0.36,0.12,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.500,0.98,1,0.00,0.00,0.61,0.00,0.92,2.08,0.00,1.32,1.76,2.09,0.00,0.00,0.00,0.10,0.35,0.10,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.533,0.98,1,0.00,0.00,0.62,0.00,0.95,2.24,0.01,1.28,1.76,2.13,0.00,0.00,0.00,0.13,0.31,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.567,0.98,1,0.00,0.00,0.49,0.04,0.97,2.12,0.01,1.23,1.78,2.14,0.00,0.00,0.00,0.14,0.31,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.600,0.98,1,0.00,0.00,0.46,0.07,0.96,2.09,0.01,1.18,1.76,2.09,0.00,0.00,0.00,0.12,0.37,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.633,0.98,1,0.00,0.00,0.38,0.07,0.95,2.02,0.00,1.12,1.72,2.12,0.00,0.00,0.00,0.12,0.34,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.667,0.98,1,0.00,0.00,0.39,0.03,0.95,1.98,0.00,1.09,1.66,2.13,0.00,0.00,0.00,0.07,0.30,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.700,0.98,1,0.00,0.00,0.39,0.00,0.99,2.03,0.00,1.14,1.66,2.18,0.00,0.00,0.00,0.06,0.29,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.733,0.98,1,0.00,0.00,0.47,0.00,0.99,2.00,0.00,1.22,1.67,2.14,0.00,0.00,0.00,0.02,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.767,0.98,1,0.00,0.00,0.54,0.00,1.03,2.03,0.00,1.30,1.71,2.17,0.00,0.00,0.00,0.04,0.22,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.800,0.98,1,0.00,0.00,0.52,0.00,1.03,1.96,0.00,1.35,1.71,2.20,0.00,0.02,0.00,0.02,0.20,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.833,0.98,1,0.00,0.00,0.56,0.00,1.02,1.95,0.02,1.40,1.72,2.27,0.00,0.03,0.00,0.02,0.23,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.867,0.98,1,0.00,0.00,0.59,0.00,0.99,1.98,0.03,1.40,1.69,2.34,0.00,0.03,0.00,0.01,0.28,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
