frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,0.333,0.98,1,1.07,0.28,1.33,0.00,0.00,0.46,0.10,0.00,0.52,0.10,0.00,0.00,0.02,0.00,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
12,0,0.367,0.98,1,1.16,0.37,1.37,0.00,0.00,0.62,0.17,0.00,0.49,0.14,0.00,0.00,0.00,0.00,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
13,0,0.400,0.98,1,1.27,0.34,1.38,0.00,0.00,0.63,0.18,0.00,0.47,0.16,0.00,0.00,0.00,0.00,0.29,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
14,0,0.433,0.98,1,1.37,0.47,1.32,0.00,0.00,0.58,0.18,0.00,0.46,0.14,0.00,0.00,0.00,0.00,0.23,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
15,0,0.467,0.98,1,1.38,0.38,1.29,0.00,0.00,0.46,0.12,0.00,0.44,0.14,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
16,0,0.500,0.98,1,1.39,0.39,1.19,0.00,0.00,0.39,0.13,0.00,0.44,0.11,0.00,0.04,0.00,0.00,0.20,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
17,0,0.533,0.98,1,1.37,0.30,1.22,0.00,0.00,0.41,0.16,0.01,0.44,0.18,0.00,0.08,0.00,0.00,0.20,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
18,0,0.567,0.98,1,1.38,0.23,1.12,0.00,0.00,0.64,0.14,0.01,0.52,0.24,0.00,0.09,0.00,0.00,0.32,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
19,0,0.600,0.98,1,1.38,0.09,1.11,0.00,0.00,0.80,0.07,0.04,0.62,0.28,0.00,0.05,0.01,0.00,0.38,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
20,0,0.633,0.98,1,1.32,0.01,1.01,0.00,0.00,0.92,0.00,0.05,0.70,0.19,0.00,0.01,0.01,0.00,0.48,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
21,0,0.667,0.98,1,1.29,0.00,1.04,0.00,0.00,0.83,0.00,0.10,0.72,0.14,0.00,0.00,0.01,0.00,0.50,0.04,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
22,0,0.700,0.98,1,1.18,0.00,1.00,0.00,0.01,0.87,0.00,0.10,0.76,0.10,0.00,0.00,0.00,0.00,0.48,0.10,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
23,0,0.733,0.98,1,1.15,0.00,1.02,0.00,0.06,0.91,0.00,0.16,0.83,0.20,0.00,0.02,0.00,0.00,0.49,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
24,0,0.767,0.98,1,1.11,0.00,1.02,0.00,0.13,0.99,0.00,0.18,0.87,0.28,0.00,0.02,0.00,0.00,0.50,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
25,0,0.800,0.98,1,1.10,0.00,1.01,0.00,0.15,1.04,0.00,0.23,0.83,0.25,0.00,0.03,0.00,0.00,0.49,0.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
26,0,0.833,0.98,1,1.13,0.04,1.00,0.00,0.11,1.06,0.00,0.15,0.75,0.15,0.00,0.06,0.00,0.00,0.44,0.07,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
27,0,0.867,0.98,1,1.16,0.10,0.97,0.00,0.09,1.10,0.00,0.12,0.69,0.11,0.00,0.13,0.00,0.00,0.37,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
28,0,0.900,0.98,1,1.17,0.10,0.93,0.00,0.13,1.16,0.00,0.06,0.67,0.14,0.00,0.21,0.00,0.00,0.29,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.933,0.98,1,1.15,0.06,0.87,0.00,0.25,1.30,0.01,0.12,0.70,0.26,0.00,0.19,0.00,0.00,0.38,0.05,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.967,0.98,1,0.84,0.00,0.76,0.00,0.41,1.49,0.01,0.22,0.79,0.32,0.00,0.12,0.00,0.00,0.39,0.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.000,0.98,1,0.57,0.00,0.70,0.00,0.56,1.88,0.01,0.35,0.90,0.54,0.00,0.03,0.00,0.00,0.38,0.14,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
32,0,1.033,0.98,1,0.19,0.00,0.61,0.00,0.71,2.22,0.01,0.49,1.02,0.63,0.00,0.12,0.00,0.00,0.24,0.14,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
33,0,1.067,0.98,1,0.10,0.00,0.63,0.00,0.79,2.57,0.01,0.60,1.05,0.72,0.00,0.23,0.00,0.00,0.18,0.10,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
34,0,1.100,0.98,1,0.01,0.00,0.68,0.00,0.89,2.70,0.02,0.71,1.06,0.74,0.00,0.31,0.00,0.00,0.14,0.10,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
35,0,1.133,0.98,1,0.01,0.00,0.79,0.00,0.98,2.68,0.02,0.84,1.09,0.71,0.00,0.24,0.00,0.01,0.13,0.10,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
36,0,1.167,0.98,1,0.01,0.00,0.82,0.00,1.03,2.68,0.02,0.92,1.14,0.65,0.00,0.24,0.00,0.03,0.08,0.04,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
37,0,1.200,0.98,1,0.00,0.00,0.75,0.00,1.06,2.59,0.01,0.92,1.22,0.65,0.00,0.29,0.00,0.04,0.09,0.05,0.01,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
38,0,1.233,0.98,1,0.00,0.00,0.64,0.00,1.08,2.66,0.02,0.79,1.26,0.79,0.00,0.34,0.00,0.03,0.08,0.07,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
39,0,1.267,0.98,1,0.00,0.00,0.64,0.00,1.15,2.71,0.02,0.74,1.33,1.04,0.07,0.35,0.03,0.01,0.08,0.18,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
40,0,1.300,0.98,1,0.00,0.00,0.61,0.00,1.21,2.78,0.09,0.67,1.41,1.10,0.07,0.37,0.03,0.00,0.07,0.22,0.01,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
41,0,1.333,0.98,1,0.00,0.00,0.61,0.00,1.27,2.89,0.12,0.74,1.47,1.21,0.07,0.36,0.04,0.00,0.07,0.31,0.04,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
42,0,1.367,0.98,1,0.00,0.00,0.47,0.00,1.30,2.83,0.14,0.67,1.47,1.20,0.00,0.39,0.01,0.00,0.11,0.25,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
43,0,1.400,0.98,1,0.00,0.00,0.46,0.00,1.37,2.83,0.09,0.69,1.48,1.26,0.01,0.34,0.01,0.00,0.12,0.31,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
44,0,1.433,0.98,1,0.00,0.00,0.46,0.06,1.36,2.81,0.10,0.60,1.49,1.26,0.01,0.40,0.00,0.02,0.10,0.22,0.11,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
45,0,1.467,0.98,1,0.00,0.00,0.46,0.06,1.35,2.89,0.09,0.67,1.50,1.28,0.05,0.38,0.00,0.02,0.05,0.27,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
46,0,1.500,0.98,1,0.00,0.00,0.45,0.08,1.27,2.80,0.12,0.69,1.47,1.32,0.13,0.42,0.00,0.02,0.04,0.29,0.19,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
47,0,1.533,0.98,1,0.00,0.00,0.43,0.01,1.27,2.80,0.11,0.76,1.45,1.38,0.23,0.42,0.00,0.00,0.07,0.37,0.26,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
48,0,1.567,0.98,1,0.00,0.00,0.40,0.01,1.34,2.83,0.13,0.80,1.45,1.32,0.31,0.50,0.00,0.03,0.06,0.38,0.19,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
49,0,1.600,0.98,1,0.00,0.00,0.43,0.00,1.40,2.99,0.10,0.79,1.44,1.28,0.24,0.49,0.06,0.05,0.03,0.38,0.10,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
50,0,1.633,0.98,1,0.00,0.00,0.48,0.00,1.45,3.00,0.05,0.74,1.41,1.23,0.27,0.54,0.07,0.09,0.00,0.32,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
51,0,1.667,0.98,1,0.00,0.00,0.59,0.00,1.42,2.88,0.03,0.67,1.41,1.29,0.22,0.49,0.07,0.07,0.02,0.31,0.19,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
52,0,1.700,0.98,1,0.00,0.00,0.57,0.00,1.44,2.80,0.00,0.64,1.39,1.32,0.33,0.50,0.00,0.10,0.02,0.17,0.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
53,0,1.733,0.98,1,0.00,0.00,0.55,0.00,1.38,2.78,0.00,0.61,1.40,1.34,0.34,0.50,0.00,0.06,0.02,0.14,0.38,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
54,0,1.767,0.98,1,0.00,0.00,0.54,0.00,1.34,2.87,0.00,0.54,1.38,1.30,0.41,0.53,0.00,0.06,0.00,0.08,0.27,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
55,0,1.800,0.98,1,0.00,0.00,0.52,0.03,1.27,2.96,0.00,0.48,1.42,1.21,0.32,0.51,0.00,0.01,0.00,0.15,0.23,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
56,0,1.833,0.98,1,0.00,0.00,0.47,0.03,1.28,2.88,0.00,0.43,1.44,1.10,0.23,0.44,0.00,0.01,0.03,0.14,0.15,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
57,0,1.867,0.98,1,0.00,0.00,0.45,0.03,1.28,2.85,0.00,0.41,1.47,1.15,0.12,0.41,0.00,0.00,0.03,0.16,0.18,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
58,0,1.900,0.98,1,0.00,0.00,0.52,0.07,1.31,2.65,0.02,0.42,1.45,1.23,0.12,0.47,0.02,0.00,0.03,0.18,0.21,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
59,0,1.933,0.98,1,0.04,0.00,0.54,0.18,1.28,2.64,0.02,0.45,1.46,1.31,0.15,0.47,0.08,0.00,0.00,0.18,0.23,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
60,0,1.967,0.98,1,0.09,0.00,0.36,0.48,1.15,2.28,0.02,0.45,1.44,1.28,0.26,0.51,0.11,0.07,0.00,0.16,0.24,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
61,0,2.000,0.98,1,0.10,0.00,0.27,0.70,1.00,2.08,0.00,0.43,1.47,1.26,0.30,0.46,0.12,0.12,0.00,0.16,0.29,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
62,0,2.033,0.98,1,0.13,0.00,0.27,0.84,0.91,1.93,0.00,0.45,1.44,1.25,0.24,0.41,0.12,0.19,0.00,0.19,0.26,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
63,0,2.067,0.98,1,0.12,0.00,0.43,0.72,1.00,2.22,0.00,0.46,1.46,1.28,0.14,0.33,0.09,0.12,0.00,0.20,0.34,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
64,0,2.100,0.98,1,0.11,0.00,0.55,0.56,1.12,2.56,0.00,0.52,1.44,1.29,0.11,0.34,0.07,0.10,0.00,0.20,0.46,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
65,0,2.133,0.98,1,0.04,0.00,0.58,0.31,1.22,2.60,0.00,0.62,1.44,1.34,0.10,0.37,0.03,0.05,0.02,0.21,0.55,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
66,0,2.167,0.98,1,0.01,0.00,0.63,0.14,1.25,2.66,0.00,0.72,1.43,1.31,0.06,0.42,0.03,0.06,0.02,0.21,0.39,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
67,0,2.200,0.98,1,0.00,0.00,0.54,0.01,1.23,2.60,0.00,0.76,1.44,1.30,0.01,0.37,0.03,0.02,0.02,0.13,0.20,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
68,0,2.233,0.98,1,0.00,0.00,0.49,0.01,1.19,2.55,0.00,0.70,1.44,1.26,0.00,0.39,0.00,0.04,0.00,0.12,0.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
69,0,2.267,0.98,1,0.00,0.00,0.43,0.00,1.15,2.49,0.00,0.67,1.42,1.29,0.00,0.38,0.00,0.03,0.03,0.13,0.05,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
70,0,2.300,0.98,1,0.00,0.00,0.42,0.00,1.12,2.44,0.00,0.66,1.39,1.32,0.00,0.36,0.00,0.03,0.03,0.18,0.05,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
71,0,2.333,0.98,1,0.00,0.00,0.39,0.00,1.12,2.59,0.00,0.63,1.38,1.36,0.07,0.34,0.01,0.02,0.03,0.15,0.07,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
72,0,2.367,0.98,1,0.00,0.00,0.36,0.00,1.11,2.43,0.00,0.67,1.42,1.45,0.07,0.35,0.01,0.05,0.06,0.15,0.07,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
73,0,2.400,0.98,1,0.00,0.00,0.34,0.00,1.15,2.42,0.00,0.61,1.43,1.50,0.13,0.43,0.01,0.05,0.09,0.16,0.01,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
74,0,2.433,0.98,1,0.00,0.00,0.40,0.00,1.19,2.37,0.00,0.62,1.45,1.49,0.12,0.46,0.01,0.03,0.10,0.19,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
75,0,2.467,0.98,1,0.00,0.00,0.41,0.00,1.21,2.56,0.00,0.61,1.43,1.44,0.17,0.49,0.01,0.01,0.04,0.22,0.03,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
76,0,2.500,0.98,1,0.00,0.00,0.41,0.00,1.22,2.59,0.00,0.66,1.45,1.39,0.19,0.49,0.01,0.01,0.02,0.27,0.08,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
77,0,2.533,0.98,1,0.00,0.00,0.37,0.00,1.25,2.67,0.00,0.69,1.41,1.39,0.20,0.50,0.04,0.01,0.01,0.25,0.08,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
78,0,2.567,0.98,1,0.00,0.00,0.38,0.00,1.25,2.71,0.00,0.66,1.40,1.47,0.18,0.44,0.04,0.00,0.01,0.27,0.04,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
79,0,2.600,0.98,1,0.00,0.00,0.39,0.00,1.24,2.80,0.00,0.67,1.40,1.54,0.13,0.44,0.05,0.00,0.01,0.26,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
80,0,2.633,0.98,1,0.00,0.00,0.37,0.00,1.24,2.75,0.00,0.71,1.44,1.56,0.06,0.38,0.00,0.00,0.01,0.31,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
81,0,2.667,0.98,1,0.00,0.00,0.33,0.00,1.23,2.69,0.00,0.68,1.43,1.51,0.05,0.41,0.04,0.00,0.01,0.35,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
82,0,2.700,0.98,1,0.00,0.00,0.24,0.00,1.23,2.56,0.00,0.67,1.43,1.51,0.07,0.36,0.07,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
83,0,2.733,0.98,1,0.00,0.00,0.26,0.00,1.21,2.66,0.00,0.65,1.41,1.47,0.11,0.38,0.10,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
84,0,2.767,0.98,1,0.00,0.00,0.29,0.00,1.21,2.70,0.00,0.72,1.43,1.40,0.14,0.35,0.07,0.00,0.01,0.33,0.04,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
85,0,2.800,0.98,1,0.00,0.00,0.37,0.04,1.18,2.77,0.00,0.76,1.41,1.34,0.13,0.34,0.07,0.00,0.01,0.25,0.04,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
86,0,2.833,0.98,1,0.00,0.00,0.41,0.06,1.16,2.75,0.00,0.78,1.40,1.34,0.12,0.34,0.05,0.01,0.01,0.27,0.06,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
87,0,2.867,0.98,1,0.00,0.00,0.42,0.06,1.16,2.76,0.00,0.79,1.41,1.35,0.16,0.36,0.08,0.02,0.00,0.25,0.05,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
