frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
14,0,0.433,0.98,1,0.04,0.06,0.73,0.00,0.38,1.51,0.00,1.17,0.75,1.96,0.03,0.37,0.00,0.01,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,0.467,0.98,1,0.00,0.12,0.71,0.00,0.38,1.61,0.00,1.21,0.73,1.96,0.05,0.30,0.00,0.04,0.00,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,0.500,0.98,1,0.01,0.17,0.60,0.04,0.39,1.59,0.00,1.25,0.76,1.97,0.03,0.24,0.00,0.04,0.00,0.05,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17,0,0.533,0.98,1,0.05,0.21,0.56,0.04,0.35,1.64,0.00,1.23,0.78,1.90,0.09,0.18,0.00,0.03,0.00,0.07,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,0.567,0.98,1,0.07,0.15,0.52,0.05,0.35,1.51,0.00,1.14,0.78,1.88,0.08,0.19,0.02,0.00,0.03,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,0.600,0.98,1,0.06,0.09,0.59,0.01,0.35,1.55,0.00,1.08,0.77,1.89,0.07,0.22,0.02,0.00,0.03,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,0.633,0.98,1,0.04,0.00,0.61,0.01,0.38,1.69,0.00,1.05,0.76,1.91,0.01,0.23,0.02,0.00,0.11,0.34,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,0.667,0.98,1,0.09,0.00,0.64,0.01,0.33,1.61,0.00,1.09,0.76,1.90,0.00,0.19,0.00,0.01,0.15,0.36,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,0.700,0.98,1,0.12,0.00,0.72,0.00,0.33,1.58,0.00,1.11,0.74,1.84,0.02,0.15,0.00,0.02,0.16,0.39,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,0.733,0.98,1,0.16,0.00,0.74,0.00,0.33,1.47,0.00,1.14,0.75,1.80,0.02,0.13,0.00,0.03,0.10,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,0.767,0.98,1,0.16,0.00,0.74,0.02,0.36,1.54,0.00,1.13,0.76,1.80,0.07,0.16,0.00,0.04,0.07,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,0,0.800,0.98,1,0.13,0.00,0.77,0.02,0.38,1.55,0.00,1.13,0.78,1.85,0.12,0.25,0.00,0.04,0.05,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,0,0.833,0.98,1,0.07,0.00,0.83,0.02,0.34,1.54,0.00,1.17,0.77,1.90,0.16,0.30,0.00,0.04,0.04,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,0,0.867,0.98,1,0.04,0.00,0.90,0.04,0.33,1.54,0.00,1.22,0.76,1.90,0.11,0.36,0.00,0.03,0.01,0.30,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.900,0.98,1,0.10,0.04,0.87,0.04,0.30,1.35,0.00,1.24,0.75,1.85,0.04,0.29,0.00,0.01,0.04,0.19,0.34,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.933,0.98,1,0.25,0.06,0.81,0.07,0.29,1.30,0.00,1.24,0.79,1.86,0.07,0.23,0.00,0.00,0.14,0.17,0.61,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.967,0.98,1,0.40,0.09,0.71,0.12,0.22,1.07,0.00,1.20,0.81,1.92,0.17,0.20,0.01,0.00,0.21,0.22,0.66,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
31,0,1.000,0.98,1,0.50,0.09,0.70,0.19,0.19,0.93,0.00,1.20,0.81,2.02,0.17,0.23,0.01,0.00,0.24,0.22,0.73,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
32,0,1.033,0.98,1,0.43,0.07,0.71,0.17,0.26,0.84,0.00,1.21,0.80,1.99,0.12,0.20,0.01,0.00,0.28,0.20,0.69,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
33,0,1.067,0.98,1,0.35,0.04,0.73,0.08,0.32,0.88,0.00,1.20,0.77,1.95,0.03,0.14,0.01,0.00,0.29,0.24,0.77,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
34,0,1.100,0.98,1,0.24,0.00,0.72,0.03,0.34,1.14,0.00,1.13,0.74,1.90,0.03,0.11,0.01,0.00,0.29,0.29,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
35,0,1.133,0.98,1,0.20,0.00,0.73,0.01,0.33,1.47,0.00,1.01,0.70,1.97,0.01,0.08,0.02,0.00,0.22,0.27,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
36,0,1.167,0.98,1,0.22,0.00,0.82,0.01,0.37,1.81,0.00,0.98,0.70,2.01,0.00,0.06,0.01,0.00,0.21,0.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.200,0.98,1,0.25,0.00,0.80,0.00,0.46,2.12,0.00,1.03,0.72,1.99,0.00,0.02,0.06,0.00,0.24,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.233,0.98,1,0.32,0.04,0.76,0.00,0.48,2.14,0.00,1.07,0.76,1.98,0.00,0.00,0.08,0.00,0.29,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.267,0.98,1,0.29,0.04,0.74,0.00,0.48,2.13,0.00,1.09,0.75,1.92,0.00,0.00,0.08,0.03,0.32,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.300,0.98,1,0.29,0.08,0.80,0.00,0.45,1.92,0.00,1.14,0.77,1.93,0.00,0.00,0.03,0.04,0.32,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.333,0.98,1,0.28,0.11,0.82,0.00,0.43,1.89,0.00,1.15,0.74,1.88,0.00,0.00,0.00,0.06,0.27,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.367,0.98,1,0.20,0.15,0.78,0.00,0.42,1.86,0.00,1.19,0.73,1.86,0.00,0.00,0.00,0.05,0.22,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.400,0.98,1,0.13,0.13,0.72,0.00,0.42,1.95,0.00,1.13,0.71,1.89,0.00,0.00,0.00,0.07,0.20,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.433,0.98,1,0.02,0.13,0.65,0.00,0.42,1.86,0.00,1.19,0.72,1.87,0.00,0.04,0.00,0.06,0.16,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.467,0.98,1,0.00,0.08,0.64,0.00,0.46,1.86,0.00,1.22,0.78,1.86,0.00,0.07,0.00,0.06,0.19,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.500,0.98,1,0.00,0.10,0.72,0.00,0.45,1.90,0.00,1.32,0.83,1.88,0.00,0.13,0.00,0.03,0.25,0.07,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.533,0.98,1,0.00,0.04,0.83,0.00,0.46,2.04,0.00,1.23,0.82,1.90,0.00,0.09,0.00,0.02,0.29,0.05,0.03,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.567,0.98,1,0.00,0.04,0.86,0.00,0.49,2.14,0.00,1.17,0.80,1.92,0.00,0.06,0.00,0.00,0.28,0.00,0.10,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.600,0.98,1,0.00,0.00,0.75,0.00,0.52,2.12,0.00,1.10,0.78,1.89,0.00,0.00,0.00,0.00,0.16,0.00,0.13,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.633,0.98,1,0.00,0.00,0.74,0.00,0.58,2.04,0.00,1.21,0.83,1.94,0.06,0.02,0.01,0.00,0.17,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.667,0.98,1,0.01,0.04,0.67,0.00,0.63,2.00,0.06,1.23,0.87,1.96,0.06,0.02,0.01,0.00,0.15,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.700,0.98,1,0.01,0.04,0.73,0.08,0.77,2.09,0.07,1.29,0.93,1.98,0.08,0.04,0.01,0.00,0.19,0.08,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.733,0.98,1,0.01,0.04,0.71,0.08,0.82,2.13,0.11,1.24,0.96,1.99,0.05,0.02,0.03,0.00,0.21,0.08,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.767,0.98,1,0.02,0.00,0.79,0.16,0.87,2.15,0.12,1.27,0.99,2.13,0.08,0.05,0.03,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.800,0.98,1,0.05,0.00,0.83,0.08,0.85,2.00,0.16,1.21,0.96,2.24,0.10,0.06,0.12,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.833,0.98,1,0.05,0.00,0.87,0.08,0.85,1.88,0.22,1.28,0.96,2.26,0.10,0.14,0.09,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.867,0.98,1,0.06,0.00,0.91,0.00,0.79,1.85,0.19,1.32,0.92,2.23,0.06,0.17,0.19,0.00,0.08,0.01,0.07,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.900,0.98,1,0.03,0.00,0.92,0.00,0.77,1.99,0.24,1.45,0.95,2.19,0.03,0.22,0.22,0.00,0.05,0.01,0.07,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.933,0.98,1,0.04,0.00,0.94,0.00,0.72,2.15,0.14,1.38,0.93,2.15,0.11,0.14,0.25,0.00,0.07,0.04,0.09,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.967,0.98,1,0.01,0.00,0.97,0.00,0.73,2.26,0.16,1.32,0.98,2.02,0.15,0.08,0.15,0.00,0.10,0.04,0.02,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.000,0.98,1,0.01,0.00,0.94,0.00,0.70,2.28,0.13,1.33,0.98,1.97,0.15,0.04,0.03,0.00,0.10,0.04,0.06,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.033,0.98,1,0.00,0.00,0.91,0.00,0.69,2.34,0.19,1.43,0.97,2.00,0.05,0.11,0.00,0.00,0.14,0.00,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.067,0.98,1,0.00,0.00,0.82,0.00,0.67,2.33,0.17,1.50,0.90,2.08,0.03,0.16,0.00,0.00,0.10,0.00,0.19,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.100,0.98,1,0.00,0.00,0.82,0.00,0.71,2.29,0.10,1.42,0.89,2.08,0.14,0.19,0.07,0.00,0.06,0.00,0.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.133,0.98,1,0.00,0.00,0.74,0.00,0.77,2.14,0.04,1.32,0.92,2.12,0.15,0.21,0.25,0.00,0.01,0.00,0.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
66,0,2.167,0.98,1,0.00,0.00,0.78,0.00,0.81,1.97,0.00,1.26,0.97,2.11,0.19,0.21,0.36,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
67,0,2.200,0.98,1,0.00,0.00,0.82,0.00,0.80,1.91,0.06,1.22,0.97,2.17,0.21,0.23,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
68,0,2.233,0.98,1,0.00,0.00,0.92,0.00,0.77,1.83,0.09,1.24,0.97,2.16,0.23,0.21,0.19,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
69,0,2.267,0.98,1,0.00,0.00,0.87,0.00,0.78,1.89,0.10,1.17,0.94,2.24,0.22,0.27,0.08,0.01,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
70,0,2.300,0.98,1,0.00,0.00,0.87,0.00,0.82,1.85,0.11,1.20,0.93,2.30,0.16,0.30,0.03,0.03,0.05,0.09,0.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
71,0,2.333,0.98,1,0.00,0.01,0.85,0.00,0.84,1.99,0.12,1.17,0.91,2.34,0.23,0.32,0.08,0.05,0.07,0.07,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
72,0,2.367,0.98,1,0.00,0.01,0.86,0.00,0.82,1.91,0.11,1.18,0.94,2.37,0.29,0.29,0.10,0.08,0.10,0.06,0.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
73,0,2.400,0.98,1,0.00,0.01,0.83,0.00,0.77,1.89,0.05,1.13,0.93,2.35,0.27,0.25,0.12,0.06,0.05,0.05,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
74,0,2.433,0.98,1,0.00,0.00,0.83,0.00,0.75,1.88,0.01,1.11,0.93,2.30,0.18,0.23,0.10,0.04,0.03,0.10,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
75,0,2.467,0.98,1,0.00,0.00,0.84,0.00,0.71,1.93,0.01,1.13,0.92,2.19,0.06,0.19,0.08,0.01,0.00,0.13,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
76,0,2.500,0.98,1,0.00,0.00,0.89,0.00,0.70,1.98,0.00,1.15,0.94,2.12,0.00,0.20,0.09,0.02,0.00,0.15,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
77,0,2.533,0.98,1,0.00,0.00,0.92,0.00,0.69,1.99,0.00,1.19,0.97,2.11,0.00,0.18,0.09,0.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
78,0,2.567,0.98,1,0.00,0.00,0.94,0.00,0.70,1.91,0.00,1.14,0.95,2.14,0.03,0.14,0.13,0.01,0.05,0.06,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
79,0,2.600,0.98,1,0.00,0.00,0.95,0.00,0.69,1.90,0.00,1.11,0.95,2.15,0.03,0.05,0.10,0.01,0.07,0.00,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
80,0,2.633,0.98,1,0.00,0.00,0.92,0.00,0.70,1.88,0.00,1.07,0.93,2.20,0.03,0.00,0.07,0.01,0.08,0.02,0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
81,0,2.667,0.98,1,0.00,0.00,0.89,0.00,0.71,2.09,0.00,1.09,0.94,2.18,0.03,0.03,0.04,0.01,0.03,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.700,0.98,1,0.00,0.00,0.86,0.00,0.71,2.05,0.02,1.11,0.94,2.15,0.03,0.06,0.03,0.00,0.01,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.733,0.98,1,0.00,0.00,0.86,0.00,0.70,2.06,0.04,1.11,0.95,2.12,0.05,0.08,0.02,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.767,0.98,1,0.00,0.00,0.83,0.00,0.70,1.92,0.04,1.07,0.94,2.19,0.02,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.800,0.98,1,0.00,0.00,0.79,0.00,0.69,1.91,0.02,1.02,0.93,2.26,0.02,0.10,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.833,0.98,1,0.00,0.00,0.72,0.00,0.71,1.91,0.03,0.97,0.96,2.32,0.00,0.12,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.867,0.98,1,0.00,0.00,0.67,0.00,0.72,1.92,0.05,0.97,0.99,2.37,0.00,0.11,0.00,0.00,0.00,0.24,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
