frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
27,0,0.867,0.98,1,0.02,0.00,0.61,0.00,0.60,1.89,0.02,1.36,1.12,1.93,0.24,0.19,0.15,0.00,0.00,0.04,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,0,0.900,0.98,1,0.02,0.00,0.57,0.00,0.62,2.01,0.02,1.37,1.15,1.94,0.22,0.16,0.20,0.00,0.00,0.03,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,0,0.933,0.98,1,0.04,0.00,0.56,0.00,0.62,1.94,0.02,1.35,1.15,1.92,0.18,0.10,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,0,0.967,0.98,1,0.02,0.00,0.55,0.00,0.60,2.16,0.02,1.34,1.13,1.95,0.15,0.03,0.12,0.00,0.00,0.01,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31,0,1.000,0.98,1,0.04,0.00,0.55,0.00,0.53,2.09,0.02,1.40,1.11,1.95,0.09,0.05,0.07,0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,0,1.033,0.98,1,0.12,0.00,0.63,0.00,0.43,2.10,0.03,1.43,0.99,1.96,0.07,0.18,0.10,0.00,0.04,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,0,1.067,0.98,1,0.17,0.02,0.62,0.00,0.40,2.11,0.09,1.37,0.90,1.81,0.13,0.28,0.06,0.00,0.07,0.05,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
34,0,1.100,0.98,1,0.21,0.04,0.62,0.00,0.44,2.09,0.09,1.37,0.87,1.73,0.19,0.35,0.09,0.00,0.10,0.03,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
35,0,1.133,0.98,1,0.15,0.04,0.62,0.00,0.50,2.08,0.08,1.43,0.93,1.69,0.27,0.36,0.08,0.00,0.12,0.03,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36,0,1.167,0.98,1,0.14,0.02,0.64,0.00,0.49,1.83,0.00,1.54,0.98,1.74,0.26,0.37,0.15,0.00,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
37,0,1.200,0.98,1,0.08,0.00,0.67,0.00,0.48,1.73,0.00,1.51,0.99,1.76,0.30,0.38,0.13,0.00,0.11,0.02,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
38,0,1.233,0.98,1,0.07,0.00,0.60,0.00,0.52,1.66,0.00,1.42,1.01,1.74,0.21,0.24,0.11,0.00,0.18,0.06,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
39,0,1.267,0.98,1,0.07,0.04,0.56,0.00,0.56,1.62,0.00,1.34,1.01,1.74,0.15,0.16,0.00,0.00,0.28,0.06,0.11,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
40,0,1.300,0.98,1,0.09,0.04,0.50,0.00,0.57,1.53,0.00,1.37,1.01,1.70,0.11,0.14,0.03,0.00,0.36,0.05,0.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41,0,1.333,0.98,1,0.11,0.12,0.56,0.00,0.53,1.42,0.00,1.45,0.99,1.78,0.13,0.21,0.03,0.00,0.31,0.00,0.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42,0,1.367,0.98,1,0.07,0.09,0.50,0.00,0.49,1.29,0.00,1.50,0.95,1.79,0.11,0.25,0.04,0.00,0.25,0.05,0.18,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,0,1.400,0.98,1,0.10,0.10,0.56,0.00,0.46,1.34,0.00,1.47,0.90,1.87,0.04,0.19,0.02,0.00,0.26,0.06,0.23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,0,1.433,0.98,1,0.07,0.03,0.56,0.00,0.44,1.40,0.00,1.37,0.87,1.90,0.01,0.22,0.02,0.00,0.28,0.08,0.28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,1.467,0.98,1,0.08,0.02,0.68,0.12,0.48,1.37,0.01,1.32,0.91,1.98,0.00,0.23,0.05,0.00,0.31,0.05,0.32,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,1.500,0.98,1,0.07,0.05,0.64,0.12,0.49,1.27,0.01,1.30,0.94,2.09,0.00,0.29,0.07,0.00,0.33,0.11,0.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,1.533,0.98,1,0.05,0.06,0.62,0.12,0.54,1.21,0.01,1.38,0.98,2.09,0.00,0.35,0.09,0.00,0.33,0.20,0.22,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,1.567,0.98,1,0.04,0.06,0.60,0.01,0.51,1.33,0.00,1.39,0.97,2.03,0.00,0.33,0.06,0.00,0.29,0.23,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,1.600,0.98,1,0.00,0.03,0.53,0.01,0.54,1.41,0.01,1.38,1.00,1.97,0.06,0.25,0.07,0.00,0.32,0.20,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,1.633,0.98,1,0.00,0.03,0.36,0.02,0.53,1.42,0.03,1.26,1.01,1.92,0.06,0.14,0.07,0.00,0.29,0.17,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,1.667,0.98,1,0.00,0.04,0.25,0.06,0.58,1.35,0.03,1.13,1.04,1.98,0.06,0.08,0.06,0.00,0.30,0.20,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,1.700,0.98,1,0.03,0.04,0.20,0.06,0.61,1.18,0.02,1.05,1.12,1.99,0.00,0.09,0.02,0.00,0.20,0.24,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,0,1.733,0.98,1,0.03,0.00,0.23,0.07,0.72,1.16,0.00,1.08,1.31,2.02,0.00,0.04,0.01,0.00,0.18,0.24,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,0,1.767,0.98,1,0.03,0.00,0.16,0.02,0.84,1.23,0.00,1.10,1.50,1.99,0.00,0.09,0.01,0.00,0.26,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,0,1.800,0.98,1,0.00,0.00,0.11,0.02,0.91,1.38,0.00,1.07,1.65,1.97,0.00,0.08,0.00,0.00,0.35,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,0,1.833,0.98,1,0.00,0.00,0.05,0.00,0.99,1.49,0.00,1.00,1.73,2.05,0.00,0.12,0.00,0.00,0.40,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,0,1.867,0.98,1,0.00,0.00,0.03,0.00,1.02,1.46,0.00,1.01,1.80,2.08,0.00,0.07,0.00,0.00,0.33,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,0,1.900,0.98,1,0.00,0.00,0.00,0.03,1.13,1.60,0.00,1.04,1.87,2.09,0.00,0.04,0.00,0.00,0.38,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,1.933,0.98,1,0.00,0.00,0.00,0.03,1.21,1.63,0.00,1.03,1.93,2.10,0.00,0.00,0.00,0.00,0.36,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,1.967,0.98,1,0.00,0.00,0.00,0.03,1.35,1.79,0.03,0.94,1.95,2.14,0.00,0.00,0.00,0.01,0.36,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,2.000,0.98,1,0.00,0.00,0.00,0.07,1.43,1.78,0.08,0.83,1.95,2.12,0.00,0.02,0.00,0.03,0.23,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,2.033,0.98,1,0.00,0.00,0.00,0.07,1.47,1.82,0.11,0.75,1.96,2.10,0.00,0.07,0.00,0.03,0.24,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,2.067,0.98,1,0.00,0.00,0.00,0.07,1.46,1.81,0.10,0.72,1.98,2.07,0.00,0.12,0.00,0.05,0.26,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,2.100,0.98,1,0.00,0.00,0.00,0.00,1.43,1.65,0.05,0.78,2.00,2.06,0.00,0.12,0.00,0.07,0.24,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,2.133,0.98,1,0.00,0.00,0.00,0.00,1.42,1.52,0.02,0.81,2.00,2.10,0.00,0.17,0.00,0.16,0.16,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,2.167,0.98,1,0.00,0.00,0.00,0.04,1.42,1.49,0.00,0.85,2.01,2.11,0.00,0.12,0.00,0.24,0.08,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,2.200,0.98,1,0.00,0.00,0.00,0.04,1.45,1.78,0.01,0.85,2.05,2.16,0.00,0.10,0.00,0.26,0.05,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,2.233,0.98,1,0.00,0.00,0.00,0.04,1.46,2.02,0.01,0.91,2.07,2.16,0.00,0.00,0.00,0.26,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,0,2.267,0.98,1,0.00,0.00,0.00,0.00,1.47,2.13,0.03,0.90,2.10,2.19,0.00,0.00,0.00,0.21,0.07,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,0,2.300,0.98,1,0.00,0.00,0.00,0.00,1.49,2.04,0.02,0.88,2.12,2.19,0.00,0.00,0.00,0.23,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,0,2.333,0.98,1,0.00,0.00,0.02,0.00,1.50,1.98,0.02,0.84,2.15,2.22,0.00,0.00,0.00,0.27,0.07,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,0,2.367,0.98,1,0.00,0.00,0.02,0.01,1.50,1.95,0.00,0.90,2.18,2.22,0.00,0.00,0.00,0.31,0.03,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,2.400,0.98,1,0.00,0.00,0.04,0.01,1.51,1.97,0.00,0.95,2.18,2.16,0.00,0.06,0.00,0.32,0.03,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,2.433,0.98,1,0.00,0.00,0.06,0.01,1.49,2.07,0.00,0.92,2.17,2.15,0.00,0.10,0.00,0.30,0.03,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,2.467,0.98,1,0.00,0.00,0.07,0.00,1.46,2.20,0.00,0.93,2.15,2.09,0.00,0.10,0.00,0.32,0.03,0.11,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,2.500,0.98,1,0.00,0.00,0.04,0.00,1.42,2.24,0.00,0.93,2.14,2.09,0.00,0.08,0.00,0.30,0.03,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,2.533,0.98,1,0.00,0.00,0.01,0.00,1.44,2.19,0.00,0.98,2.14,2.01,0.00,0.06,0.00,0.27,0.08,0.10,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,2.567,0.98,1,0.00,0.00,0.00,0.00,1.49,2.13,0.00,0.94,2.12,1.96,0.00,0.06,0.00,0.24,0.10,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,2.600,0.98,1,0.00,0.00,0.00,0.01,1.53,2.09,0.00,0.91,2.11,1.92,0.00,0.06,0.00,0.23,0.11,0.20,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,2.633,0.98,1,0.00,0.00,0.00,0.01,1.54,2.04,0.00,0.89,2.11,1.95,0.00,0.08,0.00,0.26,0.08,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,2.667,0.98,1,0.00,0.00,0.00,0.02,1.54,2.03,0.00,0.86,2.12,2.02,0.00,0.13,0.00,0.28,0.10,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,2.700,0.98,1,0.00,0.00,0.00,0.00,1.53,2.04,0.02,0.80,2.10,2.12,0.00,0.16,0.00,0.30,0.11,0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,2.733,0.98,1,0.00,0.00,0.00,0.00,1.57,2.09,0.02,0.80,2.08,2.16,0.00,0.15,0.00,0.30,0.16,0.14,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,2.767,0.98,1,0.00,0.00,0.00,0.00,1.57,2.19,0.02,0.76,2.06,2.17,0.00,0.12,0.00,0.30,0.14,0.17,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,2.800,0.98,1,0.00,0.00,0.00,0.01,1.61,2.28,0.00,0.79,2.09,2.13,0.00,0.08,0.00,0.33,0.15,0.15,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,2.833,0.98,1,0.00,0.00,0.00,0.03,1.63,2.42,0.00,0.76,2.09,2.09,0.00,0.11,0.00,0.33,0.12,0.12,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,2.867,0.98,1,0.00,0.00,0.00,0.05,1.68,2.54,0.00,0.80,2.08,2.04,0.00,0.18,0.00,0.34,0.10,0.13,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
