code	time
10	5601
30	16115
40	26894
10	37672
30	49450
20	60728
30	71506
10	82534
40	94062
40	105339
20	116117
30	126895
40	137423
10	148452
10	159980
30	171008
20	181535
40	193564
30	204091
10	216119
40	226897
20	237425
20	247953
30	258981
10	271010
20	281787
40	293565
30	304593
20	316371
20	328648
40	339926
10	351954
