code	time
30	5597
30	16112
10	26890
40	37668
30	49446
20	60724
40	71501
10	82530
20	94058
30	105335
30	116113
20	126891
30	137420
40	148448
10	159976
20	171003
40	181531
20	193560
10	204087
40	216115
30	226893
20	237421
20	247949
40	258977
10	271005
20	281783
40	293561
40	304589
10	316366
10	328644
30	339921
10	351949
