code	time
30	5594
10	16609
20	27386
30	38665
20	50943
30	61720
20	72998
30	83526
40	94054
10	104833
20	116110
40	126888
10	138416
40	148944
20	159472
40	170001
40	181029
10	193057
30	204084
30	216112
20	227390
40	238918
10	249945
20	260973
40	274001
10	284778
10	296556
30	307084
