code	time
10	5607
40	16622
10	27400
30	38678
20	50956
30	61733
30	73011
20	83539
10	94067
40	104846
40	116124
10	126902
20	138430
30	148957
20	159486
30	170014
10	181042
40	193070
10	204098
30	216126
20	227403
10	238931
40	249959
20	260987
30	274015
40	284792
20	296570
40	307097
