code	time
10	5602
20	16117
30	26895
40	37673
10	49451
20	60729
30	71506
10	82535
30	94062
40	105340
20	116118
20	126896
30	137424
30	148453
10	159981
20	171008
30	181536
40	193564
20	204092
40	216120
40	226898
10	237426
30	247954
30	258982
10	271010
40	281788
10	293566
10	304594
40	316371
40	328649
20	339926
20	351954
