code	time
40	5599
10	16614
30	27392
20	38671
10	50948
30	61726
40	73004
10	83532
10	94060
30	104838
30	116116
20	126894
10	138422
40	148950
20	159478
10	170006
30	181035
30	193063
10	204090
40	216118
20	227395
40	238923
20	249951
30	260979
40	274007
20	284784
20	296562
40	307090
