code	time
30	5599
30	16113
10	26892
40	37670
10	49448
10	60726
40	71504
20	82532
10	94060
30	105337
10	116115
20	126893
30	137421
40	148450
20	159978
30	171005
20	181533
40	193562
20	204089
40	216117
10	226895
20	237423
30	247951
20	258979
40	271007
30	281785
10	293563
20	304590
40	316369
30	328646
10	339923
40	351951
