code	time
30	5608
20	16623
40	27401
30	38679
20	50957
40	61734
40	73013
20	83541
30	94069
10	104847
10	116125
40	126903
20	138431
10	148959
30	159487
10	170015
20	181043
40	193072
30	204099
10	216127
30	227404
20	238932
30	249960
10	260988
40	274016
10	284793
40	296571
20	307099
