code	time
20	5605
20	16620
40	27398
30	38676
10	50954
10	61731
30	73009
40	83537
20	94065
40	104844
30	116122
10	126900
10	138428
30	148955
40	159484
20	170012
30	181040
20	193068
30	204096
40	216124
10	227401
10	238929
40	249957
20	260985
30	274013
10	284790
40	296568
20	307096
