code	time
20	5601
10	16116
30	26895
10	37673
40	49451
10	60728
30	71506
10	82534
30	94062
20	105340
30	116118
20	126896
30	137424
20	148452
30	159980
20	171008
10	181536
30	193564
40	204092
10	216103
20	226881
40	237409
40	247937
20	258966
30	270993
20	281771
40	293549
40	304576
10	316354
10	328632
40	339909
40	351938
