code	time
20	5605
30	16120
20	26899
40	37677
10	49455
30	60732
20	71510
30	82538
30	94066
20	105344
40	116122
30	126900
10	137428
40	148456
10	159984
20	171012
30	181540
10	193568
20	204096
40	216124
30	226902
20	237430
40	247958
10	258986
20	271014
40	281792
40	293570
10	304597
40	316375
10	328653
10	339930
30	351958
