code	time
40	5605
10	16620
30	27398
10	38676
40	50954
10	61731
30	73009
30	83537
10	94065
20	104843
40	116122
10	126899
20	138427
40	148955
20	159483
10	170012
30	181040
20	193068
40	204095
30	216123
20	227401
40	238929
30	249956
10	260984
40	274012
20	284789
30	296567
20	307095
