code	time
30	5596
20	16610
10	27389
40	38667
30	50945
20	61722
30	73000
40	83528
20	94056
10	104834
30	116112
10	126890
20	138418
40	148946
20	159474
30	170003
30	181031
10	193059
40	204086
20	216114
20	227392
30	238920
10	249947
40	260975
10	274003
40	284780
10	296558
40	307086
