code	time
40	5596
10	16111
20	26889
30	37668
20	49446
20	60723
30	71501
40	82529
20	94057
40	105335
30	116113
10	126891
40	137419
20	148447
30	159975
10	171003
10	181531
40	193559
30	204087
20	216115
30	226892
20	237421
40	247949
10	258977
30	271005
10	281782
40	293560
10	304588
20	316366
40	328644
10	339921
30	351949
