code	time
10	5600
40	16115
20	26893
10	37671
30	49450
20	60727
40	71505
30	82533
20	94061
20	105339
40	116117
20	126895
30	137423
40	148451
20	159979
10	171007
40	181535
30	193563
10	204091
30	216119
20	226896
30	237424
10	247953
30	258981
10	271009
40	281787
30	293565
10	304592
10	316370
40	328648
20	339925
40	351953
