code	time
10	5593
40	16108
20	26886
40	37664
40	49442
10	60720
20	71498
40	82526
10	94054
30	105331
40	116109
10	126888
30	137415
20	148444
20	159972
30	170999
30	181528
20	193556
30	204083
30	216111
20	226889
10	237417
40	247945
30	258974
20	271001
10	281779
40	293557
10	304585
40	316363
20	328640
30	339917
10	351945
