code	time
30	5608
10	16623
10	27401
40	38679
20	50957
30	61735
40	73012
20	83541
40	94069
20	104847
10	116125
30	126903
40	138431
10	148958
40	159487
10	170015
10	181043
30	193071
20	204099
30	216127
10	227404
40	238932
20	249960
30	260988
30	274016
20	284793
40	296571
20	307099
