code	time
30	5609
20	16124
40	26902
40	37680
10	49458
10	60736
40	71514
20	82542
30	94070
20	105347
40	116125
20	126904
40	137431
30	148460
10	159988
20	171015
40	181543
10	193572
30	204099
30	216127
10	226905
20	237433
30	247961
10	258989
40	271017
10	281795
30	293573
10	304601
40	316379
30	328656
20	339934
20	351961
