,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0015649056,0.00033935872,0.00071149267,0.07706308,0.0054954235,0.06418502,0.8506407,image_analysis/neutral/2021_12_23_16_57_08_neutral_912.png
