,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0023657002,0.0005683927,0.0012139329,0.052615404,0.0041648992,0.069233395,0.86983824,image_analysis/neutral/2021_12_23_16_55_43_neutral_772.png
