,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0048667584,0.0011210027,0.0022796227,0.06724323,0.008439223,0.052491598,0.8635586,image_analysis/neutral/2021_12_23_16_57_14_neutral_922.png
