,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.87725747,0.0066689523,0.08203456,0.00025169525,0.0009438671,0.03223013,0.0006132446,image_analysis/anger/2023_12_19_14_58_49_anger_230.png
