,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.86208093,0.013881611,0.046843626,0.00048294594,0.0033224835,0.07106063,0.0023278182,image_analysis/anger/2023_12_19_14_51_46_anger_69.png
