,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0,527.4439,208.02449,222.62067,278.36542,0.99988556,525.7146033346653,527.7748917043209,532.0341630876064,538.4926990270615,550.4085657000542,568.254708647728,589.8486540317535,612.5873314142227,637.2969423532486,662.0239410400391,684.0819563865662,705.3512213230133,723.2822463512421,734.7965135574341,741.3936023712158,746.1145555973053,748.9468495845795,547.1585903763771,563.4207550287247,582.4260425567627,600.7941573858261,617.7010704278946,655.6729962825775,674.000608921051,692.9390850067139,711.6714160442352,726.2219018936157,637.4679285287857,638.0073480606079,638.5172555446625,639.2105450630188,617.0412944555283,627.4636158943176,638.3214457035065,649.1333022117615,659.0572254657745,566.1534987688065,580.3947510719299,595.3455544710159,607.0602480173111,594.2504618167877,579.4205899238586,667.1605868339539,679.4750418663025,694.0787212848663,707.2857580184937,695.8586452007294,681.2603650093079,595.3184704780579,611.5118788480759,628.2046358585358,637.9739942550659,647.9882507324219,663.7362468242645,677.4708743095398,664.3806717395782,648.9740409851074,636.8794047832489,625.1185542345047,609.0174279212952,600.0664438009262,627.6554721593857,637.935249209404,648.3827137947083,672.9009716510773,647.8586852550507,636.6720377206802,625.6433335542679,310.81171202659607,339.1711046695709,367.3093526363373,394.8378872871399,420.4041063785553,442.1842052936554,460.14965438842773,474.99968552589417,480.03751587867737,474.6714189052582,459.71632647514343,442.26984214782715,421.37425804138184,395.70115661621094,367.67277812957764,339.29091000556946,310.3452459573746,294.02263951301575,285.69650411605835,286.09624660015106,290.8028231859207,297.9586760997772,295.883056640625,289.6675078868866,286.0425258874893,287.9345796108246,297.09107780456543,317.45337641239166,333.51808989048004,349.29374504089355,365.3456473350525,381.24993348121643,383.97956228256226,385.82745575904846,384.3689615726471,382.25308752059937,318.16520380973816,311.4156826734543,312.3807945251465,323.3710172176361,325.6630131006241,324.7797282934189,323.3049964904785,312.27074933052063,311.602658867836,319.05895960330963,325.33953869342804,326.1272987127304,415.79409289360046,409.34969997406006,405.3473551273346,407.79592061042786,405.8288128376007,410.44518399238586,417.0329599380493,436.0573284626007,446.28418350219727,447.87960720062256,446.08822989463806,435.67930269241333,416.6899013519287,412.95617604255676,414.2134132385254,413.16152238845825,417.862428188324,433.8185341358185,435.2563419342041,433.5219120979309,0.2761126434739015,0.17905951693309344,0.4192167778315991,0.17204941812540328,0.35831955438906277,0.5818658043071085,0.2068254284514699,0.797858678746539,0.37699127003929,0.362317743324275,0.6550907561205227,0.25259815089027676,0.3794085787543699,0.23940583214685462,0.43097745083903877,0.10138714575536088,0.9130697326027024,0.5427559749604305,0.08086339225437568,0.02866014007612747,0.8257146,0.02122428,0.10891878,0.0005898294,0.0013333978,0.04075954,0.001459548,image_analysis/anger/2023_12_19_15_10_44_anger_469.png
