,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.8547998,0.020558259,0.09483061,0.00031843732,0.002172081,0.02632391,0.0009968954,image_analysis/anger/2023_12_19_14_51_19_anger_58.png
