,frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0,526.7112,210.60448,223.1593,279.93225,0.9998901,525.0677683353424,527.2019446492195,531.4750675261021,538.0545629262924,550.3525287508965,568.6305060386658,590.4788460731506,613.3063311576843,638.1508429050446,662.7495300769806,684.7427866458893,706.0789988040924,724.3169491291046,735.8232932090759,742.0069098472595,746.3768494129181,748.9791810512543,547.2394469976425,563.919312953949,582.6163892745972,600.7291669845581,617.5970314741135,656.5233745574951,674.7483699321747,693.5490379333496,712.3355209827423,727.4649221897125,637.7502537965775,638.3794794082642,638.978889465332,639.7326407432556,617.3705195188522,627.9065442085266,638.7930154800415,649.4915680885315,659.3917219638824,566.072282731533,580.5994664430618,595.581091761589,607.2771515846252,594.55528652668,579.7178589105606,667.3724186420441,679.745658159256,694.6245224475861,708.307314157486,696.5873651504517,681.7883071899414,594.6313629150391,611.516455411911,628.3449997901917,637.8743880987167,647.5709128379822,663.1138820648193,677.115148305893,664.235228061676,648.8760242462158,636.9022636413574,625.1154712438583,608.6490185260773,599.4033212661743,627.5445563793182,637.6911498308182,647.8622155189514,672.633294582367,647.8884129524231,636.8687261343002,625.8268913030624,310.8577038049698,339.35698115825653,367.63839650154114,395.5141110420227,421.19079065322876,443.14184379577637,461.4920916557312,477.15940284729004,482.48128366470337,476.65915966033936,460.99764704704285,442.8509085178375,421.19066286087036,394.47988748550415,365.39525723457336,336.33920454978943,306.8725470304489,295.6123230457306,288.1691929101944,288.53320944309235,292.5855530500412,298.9384067058563,296.2412211894989,289.83475065231323,285.53085577487946,286.09512293338776,293.86444306373596,319.26182448863983,335.09318912029266,350.57819652557373,366.3473901748657,383.465368270874,385.89291191101074,387.51879811286926,386.1273469924927,384.18356132507324,320.2694272994995,313.78703212738037,314.4807609319687,325.14059245586395,327.67531394958496,326.9034640789032,324.3991891145706,313.04614794254303,311.9612547159195,318.78760302066803,325.7019683122635,326.8968428373337,417.3098165988922,412.60461378097534,409.0759792327881,411.4963026046753,409.4365453720093,413.38969016075134,418.29511165618896,438.8307845592499,449.96287274360657,451.73151898384094,449.8147294521332,438.5277569293976,418.54146337509155,416.2126393318176,417.61070370674133,416.396372795105,419.38270449638367,437.17213559150696,438.7808337211609,436.95340299606323,0.2512657902821033,0.17360253180662397,0.4236272061767593,0.18534853585375338,0.3425824672284311,0.5954610679787514,0.14999349276991006,0.7003274580082499,0.3832329132482978,0.34152251693504027,0.6776143475296547,0.2623507958768694,0.383190376350619,0.28589959577126445,0.44585122017115725,0.13929073349599558,0.8942211913177361,0.4663973476848211,0.1258697016287256,0.04234125420629037,0.8547998,0.020558259,0.09483061,0.00031843732,0.002172081,0.02632391,0.0009968954,image_analysis/anger/2023_12_19_14_51_19_anger_58.png
