2024-03-29 10:19:12,560 | INFO | Opened serial port /dev/ttyUSB1
2024-03-29 10:20:59,466 | INFO | Shuffle the conditionsBOAnger: [(39, 0, 1), (40, 1, 7), (39, 0, 1), (41, 4, 15), (39, 2, 3), (39, 4, 5), (40, 2, 8), (39, 3, 4), (39, 1, 2), (41, 1, 12), (40, 0, 6), (41, 3, 14), (41, 2, 13), (40, 4, 10), (40, 3, 9), (41, 0, 11)]
2024-03-29 10:20:59,466 | INFO | Received the serial number 2, index 1, trial number 1, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-29 10:21:02,489 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:21:09,981 | INFO | Shuffle the conditionBOHappy: [(39, 0, 1), (39, 0, 1), (41, 1, 12), (41, 0, 11), (39, 2, 3), (39, 3, 4), (39, 1, 2), (40, 2, 8), (41, 4, 15), (40, 1, 7), (40, 4, 10), (40, 0, 6), (41, 2, 13), (40, 3, 9), (41, 3, 14), (39, 4, 5)]
2024-03-29 10:21:09,982 | INFO | Received the serial number 4, index 1, trial number 1, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-29 10:21:13,001 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:21:20,760 | INFO | Shuffle the conditionsProHappy: [(39, 0, 1), (39, 1, 2), (41, 4, 15), (41, 3, 14), (40, 1, 7), (39, 2, 3), (39, 3, 4), (41, 0, 11), (39, 4, 5), (40, 4, 10), (41, 1, 12), (40, 0, 6), (40, 2, 8), (40, 3, 9), (39, 0, 1), (41, 2, 13)]
2024-03-29 10:21:20,760 | INFO | Received the serial number 3, index 1, trial number 1, prototype happiness, duration 975ms, duration type 39, exp type 0
2024-03-29 10:21:23,779 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:21:31,538 | INFO | Shuffle the conditionsProAnger: [(39, 0, 1), (39, 2, 3), (39, 1, 2), (41, 2, 13), (41, 1, 12), (40, 0, 6), (40, 4, 10), (39, 0, 1), (40, 1, 7), (39, 4, 5), (41, 4, 15), (40, 2, 8), (41, 0, 11), (41, 3, 14), (39, 3, 4), (40, 3, 9)]
2024-03-29 10:21:31,538 | INFO | Received the serial number 1, index 1, trial number 1, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-29 10:21:34,561 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:22:14,934 | INFO | Received the serial number 4, index 1, trial number 2, BO happiness, duration 975ms, duration type 39, exp type 0
2024-03-29 10:22:17,954 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:22:25,449 | INFO | Received the serial number 1, index 3, trial number 2, prototype anger, duration 975ms, duration type 39, exp type 2
2024-03-29 10:22:28,470 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:22:36,228 | INFO | Received the serial number 3, index 2, trial number 2, prototype happiness, duration 975ms, duration type 39, exp type 1
2024-03-29 10:22:39,251 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:22:47,006 | INFO | Received the serial number 2, index 7, trial number 2, BO anger, duration 1000ms, duration type 40, exp type 1
2024-03-29 10:22:50,052 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:22:58,785 | INFO | Received the serial number 1, index 2, trial number 3, prototype anger, duration 975ms, duration type 39, exp type 1
2024-03-29 10:23:01,807 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:23:10,063 | INFO | Received the serial number 3, index 15, trial number 3, prototype happiness, duration 1025ms, duration type 41, exp type 4
2024-03-29 10:23:13,135 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:23:20,841 | INFO | Received the serial number 1, index 13, trial number 4, prototype anger, duration 1025ms, duration type 41, exp type 2
2024-03-29 10:23:23,917 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:23:31,869 | INFO | Received the serial number 4, index 12, trial number 3, BO happiness, duration 1025ms, duration type 41, exp type 1
2024-03-29 10:23:34,944 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:23:43,397 | INFO | Received the serial number 1, index 12, trial number 5, prototype anger, duration 1025ms, duration type 41, exp type 1
2024-03-29 10:23:46,474 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:23:54,676 | INFO | Received the serial number 2, index 1, trial number 3, BO anger, duration 975ms, duration type 39, exp type 0
2024-03-29 10:23:57,702 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:24:05,454 | INFO | Received the serial number 4, index 11, trial number 4, BO happiness, duration 1025ms, duration type 41, exp type 0
2024-03-29 10:24:08,529 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:24:16,232 | INFO | Received the serial number 4, index 3, trial number 5, BO happiness, duration 975ms, duration type 39, exp type 2
2024-03-29 10:24:19,255 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:24:26,761 | INFO | Received the serial number 1, index 6, trial number 6, prototype anger, duration 1000ms, duration type 40, exp type 0
2024-03-29 10:24:29,812 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:24:37,789 | INFO | Received the serial number 3, index 14, trial number 4, prototype happiness, duration 1025ms, duration type 41, exp type 3
2024-03-29 10:24:40,868 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:24:49,318 | INFO | Received the serial number 2, index 15, trial number 4, BO anger, duration 1025ms, duration type 41, exp type 4
2024-03-29 10:24:52,391 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:00,346 | INFO | Received the serial number 4, index 4, trial number 6, BO happiness, duration 975ms, duration type 39, exp type 3
2024-03-29 10:25:03,369 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:10,874 | INFO | Received the serial number 2, index 3, trial number 5, BO anger, duration 975ms, duration type 39, exp type 2
2024-03-29 10:25:13,894 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:22,903 | INFO | Received the serial number 3, index 7, trial number 5, prototype happiness, duration 1000ms, duration type 40, exp type 1
2024-03-29 10:25:25,951 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:33,431 | INFO | Received the serial number 2, index 5, trial number 6, BO anger, duration 975ms, duration type 39, exp type 4
2024-03-29 10:25:36,455 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:45,459 | INFO | Received the serial number 4, index 2, trial number 7, BO happiness, duration 975ms, duration type 39, exp type 1
2024-03-29 10:25:48,485 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:25:56,237 | INFO | Received the serial number 1, index 10, trial number 7, prototype anger, duration 1000ms, duration type 40, exp type 4
2024-03-29 10:25:59,288 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:26:06,766 | INFO | Received the serial number 4, index 8, trial number 8, BO happiness, duration 1000ms, duration type 40, exp type 2
2024-03-29 10:26:09,820 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:26:17,294 | INFO | Received the serial number 1, index 1, trial number 8, prototype anger, duration 975ms, duration type 39, exp type 0
2024-03-29 10:26:20,321 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:26:28,323 | INFO | Received the serial number 3, index 3, trial number 6, prototype happiness, duration 975ms, duration type 39, exp type 2
2024-03-29 10:26:31,343 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:26:40,351 | INFO | Received the serial number 2, index 8, trial number 7, BO anger, duration 1000ms, duration type 40, exp type 2
2024-03-29 10:26:43,403 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:26:51,129 | INFO | Received the serial number 2, index 4, trial number 8, BO anger, duration 975ms, duration type 39, exp type 3
2024-03-29 10:26:54,156 | INFO | Received the serial number 0, neutral state.
2024-03-29 10:27:02,908 | INFO | Received the serial number 3, index 4, trial number 7, prototype happiness, duration 975ms, duration type 39, exp type 3
2024-03-29 10:27:05,932 | INFO | Received the serial number 0, neutral state.
