,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.9362358,0.0015624239,0.030449597,0.0004958202,0.0028029822,0.025622677,0.002830713,image_analysis/anger/2021_12_23_15_32_12_anger_772.png
