,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.91367924,0.0031089988,0.0259056,0.0010532818,0.0043143635,0.044801816,0.007136608,image_analysis/anger/2021_12_23_15_33_23_anger_902.png
