,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.9270816,0.0020510573,0.041747626,0.002562359,0.0035589102,0.020706229,0.0022922512,image_analysis/anger/2021_12_23_15_31_17_anger_672.png
