,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.9316653,0.002193721,0.031207206,0.004018887,0.0031097694,0.025176505,0.0026286107,image_analysis/anger/2021_12_23_15_27_09_anger_212.png
