,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0026350883,0.0030723142,0.002017838,0.72513676,0.009478152,0.008889849,0.24877003,image_analysis/happiness/2023_12_19_15_24_06_happiness_278.png
