,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
0,524.1503363715277,211.21447563171387,227.07660590277783,276.80333518981934,0.9999276399612427,518.7712386830658,520.4311760763007,523.9634493570085,530.532206396325,544.2156002459776,564.7206177986682,588.700473133205,611.9694330041567,636.6485125762953,660.7557020752329,682.0684298413989,703.7973224424713,723.770997285514,738.1092815427701,746.3264383893301,751.8595696329526,755.5301355574195,540.522053192485,557.3355134426777,577.3573184814225,597.6665979922337,616.2431904577709,656.8545824161091,676.3191779822752,696.2939615422899,715.788314280048,730.3123284286578,637.4033112521264,637.9216166380927,638.2712386561523,638.7972060683369,617.5400824381763,627.8002878881452,638.2571619103094,648.2631741958937,657.5165656425568,565.9838522995616,580.888294959243,595.1586010071435,606.9903929666286,594.6445127053748,580.3614564122945,666.8669896228008,678.9976797988693,692.7866343934559,707.0583956323824,694.404034672143,680.413966738214,596.3854656316469,613.1073131923856,628.4665277958252,637.3035861201843,646.1991391640834,660.2833094510243,674.2362551649032,662.325249337461,648.6097670407972,637.605256129198,626.5444184357096,610.8452731884582,601.8125263185133,627.9964614974064,637.1751927351049,646.5446034934972,669.7888548147836,647.8181431226766,637.7610902593382,627.4384798826507,302.61151512211643,332.4787268736216,361.6730068185791,390.60766880539546,416.51301904651655,438.50269771825435,456.6534240753788,473.21005300874873,479.02392722853546,472.86150011062665,456.42207840002766,438.5379984747072,417.7311822226401,392.0167490844211,364.1758957861904,336.0039419828904,306.57507930499344,301.2275591616206,292.0073698285703,289.9736166290619,291.9908083687987,297.40583155711033,294.88531200978997,289.81979204843367,288.2537095267436,291.56486306631655,300.80951346756507,319.1242705410167,335.3020251469278,350.9625830838447,367.2323315006688,383.45034639163134,385.4844262666762,387.06593183338975,385.24648768504426,383.0756594505941,323.26382374470643,318.20100628096975,317.883160883273,324.4877878864164,327.8777692228581,327.8490910704622,324.5570431001416,316.6643245575592,316.3364611100783,320.9222629958027,326.0483565210218,326.9277472665991,411.21980623626206,409.0347230693128,406.7540922575844,408.6334269209438,406.5561268825022,408.4476574325553,410.16256540924024,430.6487050756281,440.64810465641426,442.4451962786604,440.8658091533044,430.67735353024796,412.47317117625164,411.6933471744776,412.9885265831314,411.2364567893618,411.63995057315776,428.5134547768738,430.2199879807155,428.5153950315751,0.5764968426988386,-1.3510706602879705,2.353286583447551,0.35940182,0.21798046,0.4356223,0.26662624,0.41754007,1.0,0.40007937,0.06600674,1.0,0.6484201,0.5844492,0.119507186,0.36292508,1.0,0.518794,0.020542653,0.99793893,0.27112132,0.05662892,0.11346198,0.0016744595,0.0007228492,0.0015986591,0.8364999,0.0044253245,0.082155675,0.07292319,image_analysis/happiness/2023_12_19_13_17_34_happiness_388.png,0
