,anger,disgust,fear,happiness,sadness,surprise,neutral,input
0,0.0011409527,0.00118347,0.00094473624,0.95683295,0.002111252,0.007245278,0.03054142,image_analysis/happiness/2023_12_19_13_14_42_happiness_337.png
